step,epoch,recon,dyn,pred_recon,var,l1,anchor,anchor_pred,total,latent_std
50,1,0.652595043182373,0.008929450996220112,0.654718279838562,0.01726439595222473,0.2248082160949707,1.0269988775253296,0.8885788321495056,3.249309539794922,0.20749448239803314
100,1,0.4439152479171753,0.010487454943358898,0.43875235319137573,0.017308641225099564,0.22090855240821838,0.956390380859375,0.8024086952209473,2.6694836616516113,0.27821221947669983
150,1,0.4642135500907898,0.03040904365479946,0.4510926306247711,0.011863978579640388,0.2208036482334137,0.6047927141189575,0.5215396285057068,2.084132194519043,0.33799758553504944
200,1,0.39255085587501526,0.010121953673660755,0.39291536808013916,0.008281124755740166,0.21951067447662354,0.08605068922042847,0.067132867872715,0.9572722911834717,0.3792141377925873
250,1,0.32509326934814453,0.005449939519166946,0.33001548051834106,0.009136504493653774,0.21797338128089905,0.06490948051214218,0.042937397956848145,0.7777600288391113,0.38115864992141724
300,1,0.30423682928085327,0.0030433922074735165,0.3059031367301941,0.009342974051833153,0.21555833518505096,0.059672143310308456,0.04030638933181763,0.7227203845977783,0.37945887446403503
350,1,0.2840816378593445,0.002581746084615588,0.28897547721862793,0.00883763749152422,0.21407468616962433,0.05455847457051277,0.03652994707226753,0.6757790446281433,0.38043922185897827
400,1,0.2597154378890991,0.002229976002126932,0.25788354873657227,0.007652659900486469,0.21358470618724823,0.043052174150943756,0.03088291548192501,0.6016302704811096,0.37897297739982605
450,1,0.2511172592639923,0.002247448079288006,0.2522500157356262,0.007802985608577728,0.21378925442695618,0.0522942952811718,0.03662614896893501,0.6025519371032715,0.38052842020988464
500,1,0.24171578884124756,0.0018997982842847705,0.24309951066970825,0.00837617926299572,0.2138577699661255,0.04288859665393829,0.032275594770908356,0.570469319820404,0.38091620802879333
550,2,0.23439663648605347,0.0015535071725025773,0.23959898948669434,0.009305018000304699,0.21470966935157776,0.04328285530209541,0.02823425643146038,0.556585967540741,0.38002118468284607
600,2,0.22822323441505432,0.0018021237337961793,0.22559651732444763,0.007813605479896069,0.21534357964992523,0.03853651508688927,0.028883928433060646,0.5310712456703186,0.3805115222930908
650,2,0.21306517720222473,0.0018426154274493456,0.2126729041337967,0.008119485341012478,0.21622033417224884,0.04194897040724754,0.029636895284056664,0.5075023174285889,0.38011160492897034
700,2,0.21358197927474976,0.0012452079681679606,0.21397733688354492,0.00842974241822958,0.21713726222515106,0.03910330682992935,0.025492548942565918,0.5020472407341003,0.3795181214809418
750,2,0.2019878476858139,0.0016027312958613038,0.2030804306268692,0.00858647096902132,0.2183622419834137,0.03175348788499832,0.02041788026690483,0.4676471948623657,0.38006168603897095
800,2,0.1997184157371521,0.001251666690222919,0.20296533405780792,0.008314982987940311,0.21951964497566223,0.04125652462244034,0.025811810046434402,0.47953829169273376,0.3810431957244873
850,2,0.1943497359752655,0.0014955623773857951,0.20058691501617432,0.0071549746207892895,0.2206292599439621,0.04046054556965828,0.02456112578511238,0.468829482793808,0.3843337595462799
900,2,0.20002958178520203,0.0013200490502640605,0.20213240385055542,0.007400974631309509,0.22166846692562103,0.03187215328216553,0.018574697896838188,0.4615515470504761,0.3811066150665283
950,2,0.19494172930717468,0.0013824979541823268,0.19493824243545532,0.008317007683217525,0.22226586937904358,0.02988644875586033,0.017664199694991112,0.4473523795604706,0.3799841105937958
1000,2,0.18396584689617157,0.0014234782429412007,0.18633028864860535,0.0069260927848517895,0.22280514240264893,0.026658087968826294,0.015148483216762543,0.4206750690937042,0.3789765536785126
1050,3,0.17286889255046844,0.0011920774122700095,0.1756925880908966,0.0072531807236373425,0.22317276895046234,0.032656051218509674,0.01823858916759491,0.40812453627586365,0.3786890208721161
1100,3,0.17695921659469604,0.00122267275582999,0.17876207828521729,0.00662738224491477,0.2233988493680954,0.03120456449687481,0.016742125153541565,0.4117414355278015,0.38128820061683655
1150,3,0.17223341763019562,0.0012405771994963288,0.17365260422229767,0.006319351494312286,0.22355523705482483,0.03187151625752449,0.020569248124957085,0.4061102569103241,0.38256388902664185
1200,3,0.16574981808662415,0.00110440026037395,0.16835924983024597,0.006923121400177479,0.2236616164445877,0.02015691064298153,0.011162428185343742,0.37367960810661316,0.3809843361377716
1250,3,0.1736270636320114,0.0010742665035650134,0.1741746962070465,0.00698229530826211,0.22360463440418243,0.02732410468161106,0.015904365107417107,0.3993104100227356,0.3784154951572418
1300,3,0.16203978657722473,0.0011807363480329514,0.1665809154510498,0.007046984042972326,0.22350378334522247,0.028421862050890923,0.015489003621041775,0.38098281621932983,0.3797323405742645
1350,3,0.16127240657806396,0.0011825565015897155,0.16533876955509186,0.006942661013454199,0.22323556244373322,0.02007478103041649,0.012048812583088875,0.36708322167396545,0.3824544847011566
1400,3,0.1625063717365265,0.0010393618140369654,0.1608281135559082,0.006607321090996265,0.2231513112783432,0.02460457757115364,0.012389379553496838,0.3681982755661011,0.377536416053772
1450,3,0.15818750858306885,0.0009460517321713269,0.16194424033164978,0.006625331938266754,0.22280879318714142,0.024083880707621574,0.011304489336907864,0.36331430077552795,0.3805948793888092
1500,3,0.1570182740688324,0.0009336379589512944,0.1614266335964203,0.006834894418716431,0.22245772182941437,0.023737609386444092,0.01198370661586523,0.3621572256088257,0.3802981376647949
1550,4,0.15526309609413147,0.0009742811671458185,0.15808060765266418,0.008343295194208622,0.22211669385433197,0.026265358552336693,0.013806859031319618,0.36295562982559204,0.3808864951133728
1600,4,0.1538095623254776,0.0010515687754377723,0.15566375851631165,0.007365749683231115,0.22208039462566376,0.024839702993631363,0.011531442403793335,0.35448387265205383,0.3799375295639038
1650,4,0.15890486538410187,0.0012298135552555323,0.15892592072486877,0.005372123327106237,0.22179825603961945,0.025044595822691917,0.0132101746276021,0.3629092872142792,0.38437768816947937
1700,4,0.15334948897361755,0.0008926455047912896,0.1542229950428009,0.006798408925533295,0.22157250344753265,0.022711604833602905,0.01090033445507288,0.3490970730781555,0.3760731816291809
1750,4,0.15767791867256165,0.00112477270886302,0.15975642204284668,0.006713903043419123,0.22113029658794403,0.026264643296599388,0.014727544970810413,0.3664863407611847,0.3864921033382416
1800,4,0.1539972722530365,0.000932212162297219,0.15428687632083893,0.0056533305905759335,0.22078478336334229,0.021935781463980675,0.013034767471253872,0.3500610291957855,0.38003239035606384
1850,4,0.15285144746303558,0.0009445499745197594,0.15254102647304535,0.006572415120899677,0.22042112052440643,0.02387692779302597,0.012313619256019592,0.3493204116821289,0.38071542978286743
