step,epoch,total,recon,dyn,pred_recon,var,anchor,anchor_pred,a_v,a_omega,state_std,std0,std1,std2,std3
50,1,1.9972034692764282,0.5962710380554199,0.046648334711790085,0.63360595703125,0.0,0.3597255349159241,0.3609527349472046,0.9599287509918213,0.9537485241889954,0.45403603464365005,0.2101142257452011,0.18971149623394012,0.6960740089416504,0.7202444076538086
100,2,1.5752052068710327,0.416926771402359,0.03660834580659866,0.40236929059028625,0.0,0.3604024350643158,0.35889843106269836,0.9376944899559021,0.8943217396736145,0.44575561210513115,0.1947803944349289,0.1894773244857788,0.6874552369117737,0.7113094925880432
150,2,1.4691596031188965,0.43321624398231506,0.030102534219622612,0.3673817217350006,0.0,0.3201933801174164,0.31826573610305786,0.9938361048698425,0.8358665704727173,0.43670759350061417,0.16538958251476288,0.16936509311199188,0.7040908336639404,0.7079848647117615
200,3,1.2791168689727783,0.41741642355918884,0.032561808824539185,0.3731025457382202,0.0,0.22620949149131775,0.22982662916183472,0.9903413653373718,0.8007749319076538,0.48763708025217056,0.26701468229293823,0.2710951268672943,0.7338468432426453,0.6785916686058044
250,3,0.8196444511413574,0.3518071174621582,0.054761096835136414,0.3357221782207489,0.0,0.03836933523416519,0.03898470848798752,1.0029850006103516,0.7924448847770691,0.4947302117943764,0.2897266149520874,0.2833804786205292,0.7049611806869507,0.7008525729179382
300,4,0.6510087847709656,0.30044442415237427,0.035116590559482574,0.29285117983818054,0.0,0.010812094435095787,0.011784512549638748,1.1129921674728394,0.7986456155776978,0.5009520724415779,0.30792149901390076,0.28341740369796753,0.6939820051193237,0.7184873819351196
350,4,0.5755034685134888,0.2641877830028534,0.02979186549782753,0.2602521479129791,0.0,0.01013790350407362,0.011133771389722824,1.2092794179916382,0.8066226243972778,0.4975973442196846,0.3094412088394165,0.26592472195625305,0.6713919043540955,0.7436315417289734
400,5,0.5073111653327942,0.23628541827201843,0.019902914762496948,0.23741267621517181,0.0,0.006522410549223423,0.007187718525528908,1.2784165143966675,0.8150690793991089,0.4938128739595413,0.2892933189868927,0.2710712254047394,0.7308207750320435,0.6840661764144897
450,5,0.4937596619129181,0.2304704338312149,0.017742889001965523,0.2291693091392517,0.0,0.0077888332307338715,0.008588181808590889,1.3264169692993164,0.8229413628578186,0.49325845390558243,0.2823837399482727,0.27405932545661926,0.6995630264282227,0.7170277237892151
500,6,0.4434588849544525,0.20788195729255676,0.015320570208132267,0.20926040410995483,0.0,0.005239326506853104,0.005756623577326536,1.3515639305114746,0.8312369585037231,0.4872595816850662,0.26603448390960693,0.26948702335357666,0.7029855251312256,0.7105312943458557
550,6,0.44290730357170105,0.2105202078819275,0.014580441638827324,0.206866055727005,0.0,0.005238814279437065,0.005701787769794464,1.3622102737426758,0.8395999073982239,0.49365874379873276,0.28561174869537354,0.2730633318424225,0.6986213326454163,0.7173385620117188
600,7,0.4322488307952881,0.20664802193641663,0.014071183279156685,0.2018699049949646,0.0,0.004531243350356817,0.005128474440425634,1.3610130548477173,0.8473909497261047,0.4882030785083771,0.2685614824295044,0.2700883746147156,0.7127063870429993,0.7014560699462891
650,8,0.4031982421875,0.18823789060115814,0.015412315726280212,0.19088809192180634,0.0,0.003951624967157841,0.004708312451839447,1.3507386445999146,0.8549665212631226,0.49007803201675415,0.27692174911499023,0.2737918496131897,0.6971690058708191,0.7124295234680176
700,8,0.3934038281440735,0.1856028139591217,0.011959780007600784,0.1864020973443985,0.0,0.004436830058693886,0.005002327263355255,1.3400195837020874,0.8621658682823181,0.4855582043528557,0.2615996301174164,0.26712101697921753,0.7290665507316589,0.6844456195831299
750,9,0.384424090385437,0.17827194929122925,0.017446573823690414,0.18004727363586426,0.0,0.003999114967882633,0.00465916795656085,1.3272051811218262,0.869601309299469,0.4859062656760216,0.27037712931632996,0.2563040852546692,0.711952805519104,0.7049910426139832
800,9,0.39044806361198425,0.17943769693374634,0.015494020655751228,0.18420514464378357,0.0,0.005396976601332426,0.005914249457418919,1.3131619691848755,0.8770231008529663,0.48592066764831543,0.2599843442440033,0.2696513235569,0.7035689353942871,0.7104780673980713
850,10,0.3720613718032837,0.17843753099441528,0.011311924085021019,0.17523203790187836,0.0,0.0033589042723178864,0.0037210113368928432,1.3005062341690063,0.8845602869987488,0.4871426001191139,0.2716159224510193,0.2611793577671051,0.7113695740699768,0.7044055461883545
900,10,0.38317564129829407,0.17564277350902557,0.023511752486228943,0.1768801212310791,0.0,0.0034157712943851948,0.003725222311913967,1.2892578840255737,0.8916165828704834,0.48916487395763397,0.26584693789482117,0.274263471364975,0.7011136412620544,0.7154354453086853
950,11,0.362591952085495,0.16937832534313202,0.01452500931918621,0.17235338687896729,0.0,0.002983617363497615,0.003351612249389291,1.2763819694519043,0.8983035683631897,0.4856863096356392,0.2669162154197693,0.2676508128643036,0.683764636516571,0.7244135737419128
1000,11,0.35394689440727234,0.1675226092338562,0.013156196102499962,0.16711735725402832,0.0,0.0029082722030580044,0.00324249267578125,1.2615783214569092,0.9045119285583496,0.4831773564219475,0.25717243552207947,0.2591162919998169,0.699218213558197,0.7172024846076965
1050,12,0.35501548647880554,0.17132596671581268,0.010408253408968449,0.16767039895057678,0.0,0.0026350957341492176,0.0029757588636130095,1.2502665519714355,0.9109635353088379,0.48545220494270325,0.26863807439804077,0.2586532235145569,0.7462704181671143,0.6682471036911011
1100,12,0.35119327902793884,0.16983135044574738,0.012339713051915169,0.16344431042671204,0.0,0.0026332130655646324,0.0029446743428707123,1.2434083223342896,0.9170745611190796,0.48396945744752884,0.26685333251953125,0.2531750500202179,0.6843450665473938,0.7315043807029724
1150,13,0.326829731464386,0.16005468368530273,0.0031465827487409115,0.15865680575370789,0.0,0.0023738290183246136,0.00259782699868083,1.2314003705978394,0.923426628112793,0.48353899270296097,0.2600543200969696,0.25901591777801514,0.7279190421104431,0.687166690826416
1200,14,0.33587247133255005,0.15680186450481415,0.015365777537226677,0.158663809299469,0.0,0.00240397360175848,0.0026370324194431305,1.22216796875,0.9285224080085754,0.4766274690628052,0.25471052527427673,0.24034807085990906,0.7093940377235413,0.7020572423934937
1250,14,0.3271028399467468,0.1559266597032547,0.008479761891067028,0.1587020456790924,0.0,0.0018556939903646708,0.00213867099955678,1.215522289276123,0.933772623538971,0.4749532826244831,0.2421618551015854,0.2456255853176117,0.6884158849716187,0.7236098051071167
1300,15,0.3326100707054138,0.15597675740718842,0.016277899965643883,0.1558971405029297,0.0,0.0021268771961331367,0.0023314175195991993,1.2057780027389526,0.9383251070976257,0.48063644766807556,0.2526859641075134,0.25993257761001587,0.710578978061676,0.6993482708930969
1350,15,0.32311534881591797,0.1567181795835495,0.006914031691849232,0.15566228330135345,0.0,0.001788293244317174,0.002032562391832471,1.1995099782943726,0.9420232176780701,0.47970759123563766,0.2547980844974518,0.2528756260871887,0.7227194905281067,0.6884371638298035
1400,16,0.3088826835155487,0.14799486100673676,0.006603902205824852,0.14962272346019745,0.0,0.0022617080248892307,0.0023995055817067623,1.1915532350540161,0.9462422728538513,0.47237494215369225,0.2465588003396988,0.22877267003059387,0.6846388578414917,0.7295294404029846
1450,16,0.31114518642425537,0.15038594603538513,0.00707940012216568,0.14934197068214417,0.0,0.002101757563650608,0.0022361339069902897,1.187218189239502,0.9493588805198669,0.4743947274982929,0.2513926327228546,0.23398660123348236,0.6977691054344177,0.714430570602417
1500,17,0.32940176129341125,0.15721982717514038,0.009697201661765575,0.15559756755828857,0.0,0.0033810145687311888,0.0035061645321547985,1.187054991722107,0.9514603018760681,0.479557141661644,0.25278177857398987,0.25207433104515076,0.6951593160629272,0.7182131409645081
1550,17,0.3087036907672882,0.1486344337463379,0.007835548371076584,0.14791713654994965,0.0,0.0020500984974205494,0.002266473602503538,1.1860049962997437,0.9546733498573303,0.4768776446580887,0.25177377462387085,0.24219024181365967,0.6880127787590027,0.7255337834358215
1600,18,0.3100389540195465,0.14939337968826294,0.0056462474167346954,0.15135261416435242,0.0,0.0017402421217411757,0.0019064524676650763,1.180578351020813,0.9562144875526428,0.47478819638490677,0.24064964056015015,0.24372562766075134,0.680275559425354,0.7345019578933716
1650,18,0.3025510907173157,0.1461362987756729,0.0044383639469742775,0.14767758548259735,0.0,0.002068933565169573,0.00222990196198225,1.173337697982788,0.9593088030815125,0.47342345491051674,0.25678750872612,0.23372052609920502,0.7374589443206787,0.6657268404960632
1700,19,0.30836552381515503,0.14350880682468414,0.013895242474973202,0.14646963775157928,0.0,0.0021456736139953136,0.002346143824979663,1.1676875352859497,0.9606311917304993,0.4773718938231468,0.25327813625335693,0.23935279250144958,0.7112728357315063,0.7055838108062744
1750,20,0.30278897285461426,0.1465197205543518,0.00775121059268713,0.14520123600959778,0.0,0.0016012100968509912,0.0017156139947474003,1.1625542640686035,0.9632711410522461,0.4736258015036583,0.23778018355369568,0.2422696352005005,0.6741347312927246,0.7403186559677124
