step,epoch,pred,pred_block,pred_free,sigreg,anchor,anchor_pred,total,latent_std
3650,8,0.02914569526910782,0.0007642288692295551,0.02838146686553955,1.8840937614440918,0.12028620392084122,0.05784071236848831,0.21669307351112366,0.9769536256790161
3700,8,0.027122054249048233,0.0006381280836649239,0.0264839269220829,1.9298423528671265,0.07085155695676804,0.06721138954162598,0.1748342216014862,0.9767592549324036
3750,8,0.030180631205439568,0.0007934594759717584,0.02938717231154442,1.8641804456710815,0.09343823790550232,0.04956453666090965,0.1825043112039566,0.9780465364456177
3800,8,0.030923157930374146,0.0008323327056132257,0.030090825632214546,1.8180179595947266,0.1051916852593422,0.05705485865473747,0.20225977897644043,0.9797809720039368
3850,8,0.030106734484434128,0.0009009175118990242,0.029205817729234695,1.7209830284118652,0.08108460903167725,0.05686545372009277,0.17666171491146088,0.977790892124176
3900,8,0.02869284339249134,0.0007771564996801317,0.02791568636894226,1.9669129848480225,0.07343340665102005,0.07668602466583252,0.1886468231678009,0.9781746864318848
3950,8,0.028886914253234863,0.0007779984152875841,0.02810891531407833,1.890523910522461,0.13317842781543732,0.04537332057952881,0.21689128875732422,0.9783967137336731
4000,8,0.03017430007457733,0.0007770550437271595,0.02939724549651146,1.9316329956054688,0.08710350841283798,0.06048036366701126,0.18741634488105774,0.9774848222732544
4050,9,0.03047952614724636,0.0008349882555194199,0.029644537717103958,1.853428602218628,0.05793699622154236,0.10599708557128906,0.20368075370788574,0.9773792624473572
4100,9,0.029445480555295944,0.0007852996932342649,0.028660180047154427,1.7593010663986206,0.07906144112348557,0.05318589136004448,0.17048931121826172,0.9773972034454346
4150,9,0.027647344395518303,0.000682122481521219,0.026965221390128136,1.8939108848571777,0.07358507812023163,0.07107025384902954,0.18177223205566406,0.9792582988739014
4200,9,0.028190961107611656,0.0007298592827282846,0.027461102232336998,1.91884183883667,0.06261449307203293,0.13125430047512054,0.23165395855903625,0.9772454500198364
4250,9,0.028556572273373604,0.0008046200382523239,0.027751952409744263,1.7424410581588745,0.11447832733392715,0.0566151924431324,0.20836229622364044,0.9764571785926819
4300,9,0.029322069138288498,0.0007156358333304524,0.028606433421373367,1.9187825918197632,0.07040144503116608,0.0674867033958435,0.17680412530899048,0.9780322313308716
4350,9,0.02932771109044552,0.0009365348960272968,0.028391176834702492,1.9470958709716797,0.1098843365907669,0.059541966766119,0.20848949253559113,0.977781355381012
4400,9,0.027722299098968506,0.0007272892980836332,0.026995010673999786,1.7736091613769531,0.08304395526647568,0.05600792169570923,0.1756422221660614,0.9778478145599365
4450,9,0.027847005054354668,0.0007617828086949885,0.02708522230386734,1.8394438028335571,0.1049957275390625,0.04921235516667366,0.19125230610370636,0.9771485328674316
4500,9,0.02716975286602974,0.000803415838163346,0.0263663362711668,1.8131885528564453,0.09198739379644394,0.04839086905121803,0.1766139566898346,0.9762288331985474
4550,10,0.027498558163642883,0.0007242238498292863,0.02677433378994465,1.9268310070037842,0.0632326528429985,0.12097450345754623,0.2213398665189743,0.9752287864685059
4600,10,0.027704380452632904,0.0007010807166807353,0.027003299444913864,1.7984657287597656,0.08049911260604858,0.06635855883359909,0.18355438113212585,0.9758131504058838
4650,10,0.026309484615921974,0.0006368646863847971,0.02567262016236782,1.8719035387039185,0.07070409506559372,0.08509036153554916,0.19146345555782318,0.9768856763839722
4700,10,0.028748614713549614,0.0007528780843131244,0.02799573726952076,1.769253134727478,0.05861670896410942,0.091224804520607,0.18743640184402466,0.9767891764640808
4750,10,0.028690911829471588,0.0007612966583110392,0.02792961522936821,1.71120285987854,0.10841435194015503,0.05959002301096916,0.2052513062953949,0.9751988053321838
4800,10,0.028434686362743378,0.0007165190763771534,0.02771816775202751,1.9011900424957275,0.052064646035432816,0.08899375051259995,0.17899903655052185,0.9771978855133057
4850,10,0.02731645666062832,0.000790186517406255,0.02652627043426037,1.6999346017837524,0.14971433579921722,0.040612101554870605,0.22614257037639618,0.9760571718215942
4900,10,0.027563683688640594,0.0006718644290231168,0.02689182013273239,1.7643574476242065,0.06977691501379013,0.13090167939662933,0.23706406354904175,0.9774844646453857
4950,10,0.025954170152544975,0.0006281901150941849,0.02532598003745079,1.8549115657806396,0.09385519474744797,0.04471095651388168,0.17379488050937653,0.9774821996688843
5000,10,0.024993151426315308,0.0007189255557022989,0.024274226278066635,1.7858384847640991,0.09452223777770996,0.059391703456640244,0.18783628940582275,0.9772858619689941
5050,11,0.027620669454336166,0.0007493060547858477,0.026871362701058388,1.7064658403396606,0.10106243938207626,0.051607418805360794,0.18882286548614502,0.9761775732040405
5100,11,0.02718471921980381,0.0007941031944938004,0.026390615850687027,1.7425146102905273,0.08479218930006027,0.05520736053586006,0.17589685320854187,0.9780527949333191
5150,11,0.027302822098135948,0.0006345814326778054,0.026668241247534752,1.872002124786377,0.07074061036109924,0.06497406214475632,0.17237751185894012,0.9762599468231201
5200,11,0.028023850172758102,0.0006896886043250561,0.02733416110277176,1.8449854850769043,0.05843963846564293,0.09822770208120346,0.19391611218452454,0.9765297770500183
5250,11,0.02714313007891178,0.0006613709265366197,0.026481758803129196,1.7770473957061768,0.1728072613477707,0.04637147858738899,0.2552070915699005,0.9761914014816284
5300,11,0.026139307767152786,0.0006558744935318828,0.02548343315720558,1.8643139600753784,0.08962761610746384,0.06631266325712204,0.1914011538028717,0.9771273136138916
5350,11,0.026054229587316513,0.0007172006298787892,0.02533702924847603,1.9137787818908691,0.11265239864587784,0.054751671850681305,0.20302718877792358,0.9772062301635742
5400,11,0.026845000684261322,0.0007030951092019677,0.026141906157135963,1.7748563289642334,0.06793457269668579,0.06889797747135162,0.17255184054374695,0.9766281843185425
5450,11,0.02832660637795925,0.0006592170684598386,0.027667390182614326,1.9295295476913452,0.08362706005573273,0.06064571067690849,0.18224702775478363,0.9749482870101929
5500,11,0.028504453599452972,0.0007368835504166782,0.027767570689320564,1.740010142326355,0.06132616475224495,0.09646504372358322,0.19499571621418,0.975193202495575
5550,12,0.027705291286110878,0.0007189624011516571,0.02698632888495922,1.7974371910095215,0.07034891843795776,0.06829873472452164,0.17534011602401733,0.9780054092407227
5600,12,0.02733420580625534,0.0008386909030377865,0.026495514437556267,1.786076545715332,0.05877954885363579,0.10324692726135254,0.19829106330871582,0.9751582145690918
5650,12,0.027968939393758774,0.00078627496259287,0.02718266472220421,1.827418327331543,0.10643000900745392,0.04958493635058403,0.19312098622322083,0.9755935668945312
5700,12,0.028690285980701447,0.000683516263961792,0.028006769716739655,1.8374748229980469,0.06748403608798981,0.08960767090320587,0.19496937096118927,0.9763839244842529
5750,12,0.026399964466691017,0.0006954382406547666,0.025704525411128998,1.7605769634246826,0.06920286267995834,0.07192474603652954,0.17633046209812164,0.9764477014541626
5800,12,0.02562626637518406,0.0006617128965444863,0.024964554235339165,1.7548408508300781,0.05875751003623009,0.06684350967407227,0.1600014865398407,0.9759044051170349
5850,12,0.026303725317120552,0.0006877885898575187,0.025615936145186424,1.845160961151123,0.10181856155395508,0.05376625061035156,0.19111433625221252,0.9749133586883545
5900,12,0.025329165160655975,0.0006889276555739343,0.024640237912535667,1.9155449867248535,0.10995391756296158,0.05043206363916397,0.1952928751707077,0.9731960296630859
5950,12,0.024926472455263138,0.0006699661025777459,0.024256506934762,1.7327311038970947,0.12747310101985931,0.04095250368118286,0.2020157277584076,0.9738187193870544
6000,12,0.02696431614458561,0.0006951854447834194,0.026269130408763885,1.7815629243850708,0.07337912172079086,0.06371793895959854,0.17296919226646423,0.9748932123184204
6050,13,0.024881185963749886,0.0006649920833297074,0.024216193705797195,1.812976598739624,0.06273301690816879,0.0672617182135582,0.16394080221652985,0.9747776389122009
6100,13,0.026590682566165924,0.0006699635996483266,0.025920718908309937,1.670546054840088,0.07515934854745865,0.06634299457073212,0.17644576728343964,0.9763475656509399
6150,13,0.02616020478308201,0.0007136989734135568,0.025446506217122078,1.9436222314834595,0.07841432094573975,0.06735255569219589,0.1816451996564865,0.9742941856384277
6200,13,0.026517782360315323,0.0005966912140138447,0.025921091437339783,1.6864535808563232,0.08073784410953522,0.06576558202505112,0.18145346641540527,0.9734826683998108
6250,13,0.02724260464310646,0.0006977386656217277,0.02654486522078514,1.8358314037322998,0.07461006194353104,0.0661337748169899,0.17716559767723083,0.9748587608337402
6300,13,0.028820907697081566,0.000721319520380348,0.02809958904981613,1.7442744970321655,0.08090463280677795,0.06069650873541832,0.17914342880249023,0.9756696224212646
6350,13,0.02677001804113388,0.0006586022791452706,0.026111416518688202,1.788946509361267,0.07979658991098404,0.0635291114449501,0.17904044687747955,0.9736522436141968
6400,13,0.02723955735564232,0.0006943866028450429,0.026545170694589615,1.7892811298370361,0.07500471919775009,0.07389938086271286,0.1850900650024414,0.9730433225631714
6450,13,0.02592870220541954,0.0006047580973245203,0.02532394416630268,1.760193109512329,0.06796210259199142,0.07510462403297424,0.1777963936328888,0.9736859798431396
6500,13,0.0259665846824646,0.000684882455971092,0.02528170309960842,1.8124476671218872,0.06236019358038902,0.06758637726306915,0.16497540473937988,0.9734975099563599
6550,14,0.02649509161710739,0.0006588691612705588,0.025836221873760223,1.7503941059112549,0.09425491094589233,0.052777450531721115,0.18227942287921906,0.9729173183441162
6600,14,0.024985918775200844,0.0005743178771808743,0.024411600083112717,1.6863906383514404,0.0970928817987442,0.044095080345869064,0.1746058464050293,0.9732972383499146
6650,14,0.0259183868765831,0.0006673891330137849,0.02525099739432335,1.744840145111084,0.06685084849596024,0.08116462081670761,0.18265806138515472,0.9733367562294006
6700,14,0.027603600174188614,0.0007098221103660762,0.026893777772784233,1.770449161529541,0.1279253363609314,0.03647485375404358,0.2008560299873352,0.9721425771713257
6750,14,0.026761136949062347,0.0006443468737415969,0.026116790249943733,1.6596753597259521,0.07672559469938278,0.057046808302402496,0.16883191466331482,0.9741794466972351
6800,14,0.025144895538687706,0.000629087386187166,0.024515807628631592,1.5372061729431152,0.12069433927536011,0.046161796897649765,0.19968706369400024,0.9729310274124146
6850,14,0.02479316107928753,0.0006628725095652044,0.024130288511514664,1.7655954360961914,0.07370077073574066,0.057139184325933456,0.16446110606193542,0.9732990264892578
6900,14,0.02451154589653015,0.0005876950453966856,0.023923851549625397,1.823855996131897,0.08514796942472458,0.0512394979596138,0.1700182855129242,0.9725210666656494
6950,14,0.02641638182103634,0.0007466988172382116,0.025669682770967484,1.754207730293274,0.07510596513748169,0.07008810341358185,0.18038149178028107,0.9726588726043701
7000,14,0.02565733715891838,0.0006176067399792373,0.025039730593562126,1.8477972745895386,0.08874320238828659,0.050457924604415894,0.1740974485874176,0.9732054471969604
7050,15,0.026452600955963135,0.0006663294625468552,0.025786271318793297,1.6943325996398926,0.08690804988145828,0.048913247883319855,0.17074556648731232,0.9735397100448608
7100,15,0.024032149463891983,0.0006710942252539098,0.023361055180430412,1.7018132209777832,0.07841496914625168,0.052768029272556305,0.16372421383857727,0.9726502895355225
7150,15,0.028049271553754807,0.0007813637494109571,0.027267908677458763,1.7951478958129883,0.06672924011945724,0.09753692150115967,0.20129117369651794,0.9731405377388
7200,15,0.027107451111078262,0.0008261920884251595,0.026281259953975677,1.7048084735870361,0.07960382848978043,0.060945142060518265,0.17618046700954437,0.974117636680603
7250,15,0.025996986776590347,0.0006528440280817449,0.02534414269030094,1.6457996368408203,0.05721539258956909,0.1509767323732376,0.242418110370636,0.9750754833221436
7300,15,0.02453896403312683,0.0006631966098211706,0.023875767365098,1.7503536939620972,0.0741213709115982,0.06541921943426132,0.17283131182193756,0.972648024559021
7350,15,0.023898564279079437,0.0007128780707716942,0.02318568527698517,1.6430498361587524,0.07085364311933517,0.046709682792425156,0.1496771275997162,0.9733536839485168
7400,15,0.026826905086636543,0.0006778436945751309,0.02614906057715416,1.5729272365570068,0.083600714802742,0.07494106143712997,0.19323331117630005,0.9733479022979736
7450,15,0.024970704689621925,0.0006376460078172386,0.024333057925105095,1.6964828968048096,0.10483153164386749,0.046212680637836456,0.18449734151363373,0.9732608795166016
7500,15,0.02522759698331356,0.0006349438917823136,0.024592652916908264,1.7892028093338013,0.06100839376449585,0.0776844397187233,0.17286643385887146,0.9729633927345276
7550,16,0.0253271646797657,0.0006370727787725627,0.024690091609954834,1.7088496685028076,0.07564350217580795,0.05491985008120537,0.1644347608089447,0.9730533361434937
7600,16,0.025494776666164398,0.0006552841514348984,0.0248394925147295,1.617185354232788,0.059383343905210495,0.0858435183763504,0.1788075715303421,0.9719790816307068
7650,16,0.026638276875019073,0.0007547293789684772,0.025883547961711884,1.6991024017333984,0.0818658247590065,0.05518542602658272,0.1721850335597992,0.9744458198547363
7700,16,0.027309490367770195,0.0006691240123473108,0.02664036676287651,1.73316490650177,0.09939784556627274,0.061899926513433456,0.19727307558059692,0.972903311252594
7750,16,0.02574535273015499,0.0006485296762548387,0.025096822530031204,1.7692275047302246,0.09607668966054916,0.05236613377928734,0.18303430080413818,0.9728269577026367
7800,16,0.02473771572113037,0.0006116339936852455,0.0241260826587677,1.5956348180770874,0.07499039173126221,0.05541347339749336,0.16311974823474884,0.9723910093307495
7850,16,0.024781467393040657,0.0005709414253942668,0.024210525676608086,1.9122461080551147,0.08418658375740051,0.05275934934616089,0.1712886393070221,0.974527895450592
7900,16,0.0265689454972744,0.0007269411580637097,0.025842003524303436,1.6679584980010986,0.10908504575490952,0.048291224986314774,0.19228501617908478,0.9729245901107788
7950,16,0.02676635980606079,0.0006264552939683199,0.02613990381360054,1.6890490055084229,0.07419228553771973,0.05266859754920006,0.16207249462604523,0.9722802639007568
8000,16,0.02341141365468502,0.0006382794235832989,0.02277313359081745,1.617958426475525,0.07298586517572403,0.06710002571344376,0.17158709466457367,0.971717119216919
8050,17,0.025860268622636795,0.000663547485601157,0.025196721777319908,1.6059796810150146,0.06277666240930557,0.08445222675800323,0.18111905455589294,0.9730784893035889
8100,17,0.026175756007432938,0.0006224422832019627,0.02555331401526928,1.7391982078552246,0.06588534265756607,0.08109834045171738,0.18185542523860931,0.9723297357559204
8150,17,0.026726193726062775,0.000719127303455025,0.026007065549492836,1.7669956684112549,0.05718403682112694,0.12523309886455536,0.2179783135652542,0.973831057548523
8200,17,0.025420010089874268,0.0006250062142498791,0.02479500323534012,1.644109845161438,0.07531233876943588,0.055066920816898346,0.16401982307434082,0.9736737012863159
8250,17,0.02592722326517105,0.0007630893960595131,0.025164132937788963,1.600572109222412,0.07049501687288284,0.06731559336185455,0.17174071073532104,0.9723221063613892
8300,17,0.026229647919535637,0.000642766070086509,0.02558688260614872,1.7176332473754883,0.0868561789393425,0.04658686742186546,0.168260857462883,0.9744669795036316
8350,17,0.026073163375258446,0.0006193913286551833,0.025453772395849228,1.640023946762085,0.07076923549175262,0.053906310349702835,0.15894882380962372,0.972678542137146
8400,17,0.027094852179288864,0.0008085849112831056,0.02628626674413681,1.611659049987793,0.051373571157455444,0.11069407314062119,0.1972208023071289,0.9748902320861816
8450,17,0.02728085406124592,0.0007428709650412202,0.026537982746958733,1.776632308959961,0.0656016394495964,0.08937867730855942,0.19114433228969574,0.9718788862228394
8500,17,0.024482425302267075,0.0006416101823560894,0.02384081482887268,1.7022132873535156,0.09542443603277206,0.04934808239340782,0.17776601016521454,0.9736852049827576
8550,18,0.02560272626578808,0.0006572139100171626,0.024945512413978577,1.6581345796585083,0.06703799217939377,0.06861668825149536,0.16954809427261353,0.9726271629333496
8600,18,0.02554759383201599,0.000616326869931072,0.02493126690387726,1.6939709186553955,0.06885230541229248,0.06873680651187897,0.17160655558109283,0.9737797975540161
8650,18,0.02538391388952732,0.0005910880863666534,0.024792825803160667,1.699371337890625,0.08954792469739914,0.046318452805280685,0.16974714398384094,0.9725911617279053
8700,18,0.024880630895495415,0.0005991629441268742,0.024281468242406845,1.7461107969284058,0.05682248994708061,0.0972343310713768,0.18766799569129944,0.9741346836090088
8750,18,0.024432286620140076,0.0007056298782117665,0.023726657032966614,1.7683714628219604,0.05574546009302139,0.07389932870864868,0.16291892528533936,0.9725867509841919
8800,18,0.02390775829553604,0.000636021257378161,0.02327173762023449,1.765479564666748,0.10839646309614182,0.048083096742630005,0.18921472132205963,0.972360372543335
8850,18,0.025095153599977493,0.0007270192727446556,0.024368133395910263,1.6739726066589355,0.06341171264648438,0.08585285395383835,0.1827295869588852,0.973790168762207
8900,18,0.024956485256552696,0.0006382319261319935,0.024318253621459007,1.674778938293457,0.08395364135503769,0.06255913525819778,0.17984315752983093,0.973046064376831
8950,18,0.02518436871469021,0.0007381834439001977,0.024446185678243637,1.747135877609253,0.055987317115068436,0.07529927790164948,0.165206640958786,0.9734840393066406
9000,18,0.025038545951247215,0.0006288090953603387,0.024409737437963486,1.742969274520874,0.05983525514602661,0.11037230491638184,0.20396095514297485,0.9727267622947693
