step,epoch,recon,dyn,pred_recon,var,anchor,anchor_pred,total,latent_std
50,1,0.6518887281417847,0.008270340971648693,0.6505656242370605,0.017318472266197205,0.9633140563964844,0.9584676027297974,3.2498250007629395,0.3576645851135254
100,1,0.4166867733001709,0.0113417012616992,0.40924710035324097,0.016832081601023674,0.9192531704902649,0.9154824614524841,2.688843250274658,0.3659621775150299
150,1,0.37555643916130066,0.008021789602935314,0.3667963743209839,0.01734415628015995,0.9631385803222656,0.956756591796875,2.6876139640808105,0.36052119731903076
200,1,0.36282309889793396,0.006039055529981852,0.34424614906311035,0.017491905018687248,0.8969780206680298,0.9010290503501892,2.528607130050659,0.3632110357284546
250,1,0.3520544469356537,0.00825489591807127,0.3321225941181183,0.017425429075956345,0.8527683615684509,0.8517081141471863,2.4143338203430176,0.35783106088638306
300,1,0.36014020442962646,0.008710108697414398,0.3413981795310974,0.01726992055773735,0.9013270735740662,0.8987911343574524,2.5276365280151367,0.3621421456336975
350,1,0.3972538411617279,0.021642562001943588,0.3782411813735962,0.017174631357192993,0.713483452796936,0.7161830067634583,2.24397873878479,0.36577367782592773
400,1,0.3437610864639282,0.014374333433806896,0.3489049971103668,0.017282729968428612,0.27032890915870667,0.2702213227748871,1.2648733854293823,0.3768351674079895
450,1,0.28114062547683716,0.007201947271823883,0.2804887294769287,0.017552895471453667,0.23477767407894135,0.23552194237709045,1.0566837787628174,0.3719843327999115
500,1,0.25463807582855225,0.005234477575868368,0.25864407420158386,0.01734227128326893,0.21500380337238312,0.2159113883972168,0.9667741060256958,0.37385985255241394
550,2,0.23644746840000153,0.004480778705328703,0.24041013419628143,0.017412854358553886,0.23489049077033997,0.2351703941822052,0.968812108039856,0.3717106282711029
600,2,0.2238301783800125,0.006157752126455307,0.2260442078113556,0.017555268481373787,0.22797417640686035,0.22856993973255157,0.9301315546035767,0.37219348549842834
650,2,0.21414288878440857,0.003370861057192087,0.22056081891059875,0.017561286687850952,0.20667119324207306,0.20710010826587677,0.8694071769714355,0.37364134192466736
700,2,0.20143848657608032,0.0030451875645667315,0.20315450429916382,0.017447954043745995,0.23267655074596405,0.23347268998622894,0.8912353515625,0.3692646622657776
750,2,0.19361305236816406,0.002685585292056203,0.195044606924057,0.017491500824689865,0.1789102405309677,0.17938026785850525,0.7671252489089966,0.37008148431777954
800,2,0.18902406096458435,0.003407273441553116,0.19408315420150757,0.017380427569150925,0.2186896800994873,0.2198115885257721,0.8423961400985718,0.37328240275382996
850,2,0.1785387545824051,0.0026660177391022444,0.18574659526348114,0.017646556720137596,0.2269231528043747,0.2279714196920395,0.8394924402236938,0.3702556788921356
900,2,0.19089075922966003,0.0024715864565223455,0.19102124869823456,0.01760041154921055,0.18050090968608856,0.1811773031949997,0.7636622190475464,0.36787405610084534
950,2,0.18065904080867767,0.002647327957674861,0.18187981843948364,0.017630785703659058,0.2211901694536209,0.2219320833683014,0.8259392380714417,0.37377387285232544
1000,2,0.17852486670017242,0.00225750170648098,0.18448947370052338,0.01738894358277321,0.19677940011024475,0.19729351997375488,0.7767336964607239,0.37437254190444946
1050,3,0.17416396737098694,0.0022283250000327826,0.17829810082912445,0.017650378867983818,0.2160806655883789,0.2165561020374298,0.804977536201477,0.3674792945384979
1100,3,0.16967058181762695,0.0022675134241580963,0.17570480704307556,0.017477741464972496,0.20856571197509766,0.2094772905111313,0.7831636667251587,0.37231141328811646
1150,3,0.1619531214237213,0.0018353731138631701,0.16993822157382965,0.017411278560757637,0.21430039405822754,0.21479511260986328,0.7802335023880005,0.3667067587375641
1200,3,0.16701164841651917,0.0018866636091843247,0.16959770023822784,0.017492730170488358,0.18795441091060638,0.1886814534664154,0.7326246500015259,0.3705368936061859
1250,3,0.17044319212436676,0.0018268820131197572,0.17261317372322083,0.017600342631340027,0.2327069789171219,0.23367834091186523,0.8288689255714417,0.3719666600227356
1300,3,0.16389942169189453,0.0015194178558886051,0.17114025354385376,0.01754508726298809,0.20835860073566437,0.20898814499378204,0.7714508771896362,0.3673534691333771
1350,3,0.16228221356868744,0.002091782633215189,0.16676895320415497,0.017613912001252174,0.21406467258930206,0.21513782441616058,0.7779593467712402,0.3677416741847992
1400,3,0.15705710649490356,0.001897159032523632,0.1647058129310608,0.017686305567622185,0.21048085391521454,0.21136131882667542,0.7631885409355164,0.3656546175479889
1450,3,0.160849928855896,0.0016236499650403857,0.1678631603717804,0.017633024603128433,0.1955438107252121,0.19615016877651215,0.7396637201309204,0.3722042143344879
