step,epoch,pred,pred_block,pred_free,sigreg,l1,anchor,anchor_pred,total,latent_std
50,1,0.07701262086629868,0.018538890406489372,0.058473728597164154,5.368922233581543,0.008474827744066715,0.9392639398574829,0.8760824203491211,1.9192121028900146,0.9535260200500488
100,1,0.14423930644989014,0.06886714696884155,0.07537216693162918,5.487329006195068,0.012348894029855728,0.5069946646690369,0.4413069784641266,1.1199899911880493,0.9574571847915649
150,1,0.09667427837848663,0.011183181777596474,0.08549109846353531,3.796112060546875,0.013674194924533367,0.18418695032596588,0.17027711868286133,0.4701325595378876,0.9748466610908508
200,1,0.06313172727823257,0.004293670877814293,0.05883805826306343,3.4855666160583496,0.013795945793390274,0.0848146378993988,0.07807516306638718,0.2434631586074829,0.9679639339447021
250,1,0.060034990310668945,0.003237498924136162,0.056797489523887634,3.0607213973999023,0.014676505699753761,0.10040643066167831,0.05914086848497391,0.234900563955307,0.976728081703186
300,1,0.06272336840629578,0.003216475248336792,0.059506889432668686,3.1276888847351074,0.015621250495314598,0.07086952030658722,0.046504002064466476,0.19575095176696777,0.9856709837913513
350,1,0.06739871203899384,0.002792794955894351,0.06460591405630112,2.998647689819336,0.01663590595126152,0.07320166379213333,0.04207610711455345,0.1976863443851471,0.9881441593170166
400,1,0.06233628839254379,0.002945177722722292,0.05939111113548279,2.61531400680542,0.017442069947719574,0.05466173216700554,0.03228668496012688,0.1623787134885788,0.9902873039245605
450,1,0.06613964587450027,0.002355561824515462,0.06378408521413803,2.6397814750671387,0.01808670163154602,0.056073226034641266,0.039597030729055405,0.17502689361572266,0.9892413020133972
500,1,0.061673082411289215,0.002859118627384305,0.05881396308541298,2.5499091148376465,0.01843057945370674,0.04692307114601135,0.02815590612590313,0.14952003955841064,0.9870824813842773
550,2,0.05818565934896469,0.00298968143761158,0.05519597604870796,2.4503042697906494,0.018888618797063828,0.037187810987234116,0.025091910734772682,0.13273578882217407,0.9851585626602173
600,2,0.05375799909234047,0.002562571782618761,0.051195427775382996,2.2893123626708984,0.019399236887693405,0.04277147725224495,0.02323564700782299,0.13123108446598053,0.9834531545639038
650,2,0.05564209446310997,0.0022036321461200714,0.0534384623169899,2.608222484588623,0.01963343285024166,0.04158396273851395,0.023173900321125984,0.13346070051193237,0.981102705001831
700,2,0.054325640201568604,0.002415517345070839,0.051910120993852615,2.328113555908203,0.019452789798378944,0.03311002254486084,0.02059595100581646,0.1196916326880455,0.9786113500595093
750,2,0.05375755950808525,0.00248139095492661,0.05127616971731186,2.2342395782470703,0.01932457461953163,0.032327812165021896,0.02171146869659424,0.11898736655712128,0.9776828289031982
800,2,0.04629330709576607,0.002003271132707596,0.04429003596305847,2.2622666358947754,0.019141187891364098,0.03549598157405853,0.02277587167918682,0.11589563637971878,0.9762452840805054
850,2,0.04472348093986511,0.001696116873063147,0.043027363717556,2.14530086517334,0.019397705793380737,0.03263808414340019,0.018976522609591484,0.1070839911699295,0.9766248464584351
900,2,0.04786844924092293,0.0015163206262513995,0.04635212942957878,2.379328727722168,0.019422976300120354,0.03289785236120224,0.018010873347520828,0.11069324612617493,0.9766272902488708
950,2,0.04552242159843445,0.00236916565336287,0.04315325617790222,2.1778011322021484,0.01961078681051731,0.030099138617515564,0.018590928986668587,0.10512110590934753,0.9767186641693115
1000,2,0.03904987871646881,0.001511665410362184,0.03753821179270744,2.344364643096924,0.019500862807035446,0.028400583192706108,0.015275299549102783,0.09446708858013153,0.9769964218139648
1050,3,0.04035381227731705,0.001623124466277659,0.038730688393116,2.10390305519104,0.019451502710580826,0.026421010494232178,0.015972323715686798,0.09328611195087433,0.9768909811973572
1100,3,0.04360440373420715,0.0015829959884285927,0.042021408677101135,2.2609786987304688,0.019413748756051064,0.028235098347067833,0.015887534245848656,0.0990513414144516,0.9776526093482971
1150,3,0.03842663764953613,0.0013865873916074634,0.03704005107283592,2.2220654487609863,0.019294414669275284,0.024740122258663177,0.014390307478606701,0.08868668973445892,0.9773281812667847
1200,3,0.037348438054323196,0.001263893092982471,0.03608454391360283,2.2915380001068115,0.01905655302107334,0.03306598216295242,0.024329254403710365,0.10622041672468185,0.9765334129333496
1250,3,0.04101569205522537,0.0015490626683458686,0.039466630667448044,2.2318921089172363,0.0188291035592556,0.026589814573526382,0.018873538821935654,0.09765733778476715,0.9770019054412842
1300,3,0.040049996227025986,0.0014516677474603057,0.038598328828811646,2.1580991744995117,0.018740087747573853,0.02478688955307007,0.0156661719083786,0.09131228923797607,0.9753742218017578
1350,3,0.03952990844845772,0.0015089685330167413,0.038020938634872437,2.2407219409942627,0.018543202430009842,0.0235042292624712,0.01412580069154501,0.08838209509849548,0.976265013217926
1400,3,0.040061891078948975,0.001545411883853376,0.03851648047566414,2.0560505390167236,0.018445320427417755,0.026927972212433815,0.016014331951737404,0.0933028906583786,0.9759742021560669
1450,3,0.036757469177246094,0.001294366316869855,0.03546310216188431,2.143282890319824,0.018333585932850838,0.025685066357254982,0.016839778050780296,0.09001706540584564,0.9759585857391357
1500,3,0.036120783537626266,0.0012668247800320387,0.03485395759344101,2.0817980766296387,0.018128663301467896,0.026503516361117363,0.015531486831605434,0.08858290314674377,0.9757264852523804
1550,4,0.03829241916537285,0.0010753747774288058,0.037217043340206146,2.24761962890625,0.018050003796815872,0.022666672244668007,0.015188912861049175,0.08740414679050446,0.9762396812438965
1600,4,0.03715858981013298,0.0012204123195260763,0.03593817725777626,2.162834405899048,0.017919447273015976,0.024901317432522774,0.014178234152495861,0.08707022666931152,0.9756078124046326
1650,4,0.03534337505698204,0.0012506501516327262,0.034092724323272705,2.1203324794769287,0.01770985685288906,0.02183052897453308,0.012555668130517006,0.08034893870353699,0.9750196933746338
1700,4,0.034944478422403336,0.0011872429167851806,0.03375723585486412,2.123206615447998,0.017563657835125923,0.024941643700003624,0.014511979185044765,0.08503169566392899,0.974350094795227
1750,4,0.03429809957742691,0.0010605751303955913,0.033237524330616,2.0780019760131836,0.017458874732255936,0.022045141085982323,0.013470381498336792,0.08022109419107437,0.9745020270347595
1800,4,0.03602026775479317,0.0011264041531831026,0.034893862903118134,2.08805513381958,0.0173414945602417,0.021333925426006317,0.013189143501222134,0.08100095391273499,0.9749302268028259
1850,4,0.03638780862092972,0.0010883802315220237,0.035299427807331085,2.125453472137451,0.017092013731598854,0.023085568100214005,0.013947868719696999,0.08406560122966766,0.975610613822937
1900,4,0.0338384173810482,0.0011113344226032495,0.03272708132863045,2.1140317916870117,0.016929250210523605,0.025152534246444702,0.014276516623795033,0.0838545560836792,0.9750370979309082
1950,4,0.03619449958205223,0.0012521997559815645,0.034942299127578735,2.0178751945495605,0.01691197231411934,0.02158084325492382,0.013983254320919514,0.08186488598585129,0.9744134545326233
2000,4,0.0348438061773777,0.0009329421445727348,0.03391086310148239,2.1205251216888428,0.016728131100535393,0.01924721896648407,0.010918576270341873,0.07562895119190216,0.9744958877563477
2050,5,0.03693830966949463,0.0009840908460319042,0.03595421835780144,2.078294277191162,0.016636505722999573,0.020560933277010918,0.011946848593652248,0.07985419780015945,0.9745000600814819
2100,5,0.031047968193888664,0.0011911267647519708,0.029856842011213303,1.977362871170044,0.01644347794353962,0.022398127242922783,0.015050346031785011,0.07839970290660858,0.9740774631500244
2150,5,0.036574460566043854,0.0013162860414013267,0.03525817394256592,2.0015721321105957,0.016265466809272766,0.018425213173031807,0.011467451229691505,0.07649125158786774,0.9742475152015686
2200,5,0.03265099972486496,0.0009787905728444457,0.03167220950126648,2.042921304702759,0.01617862842977047,0.017429573461413383,0.01034493651241064,0.07065629214048386,0.9743263721466064
2250,5,0.03540763258934021,0.0010621388209983706,0.03434549272060394,2.040480375289917,0.01596696674823761,0.026821115985512733,0.016395090147852898,0.08884220570325851,0.974418044090271
2300,5,0.03516115993261337,0.0010404004715383053,0.03412076085805893,2.0495431423187256,0.015770724043250084,0.0193110890686512,0.01139780879020691,0.07613354176282883,0.9744504690170288
2350,5,0.03162945806980133,0.0011146594770252705,0.030514799058437347,1.939683198928833,0.01557331345975399,0.018013477325439453,0.010923824273049831,0.07028074562549591,0.9740816354751587
2400,5,0.033477406948804855,0.0008401204249821603,0.03263728693127632,2.0033819675445557,0.015509115532040596,0.021863585337996483,0.012692487798631191,0.0780659019947052,0.9738004207611084
2450,5,0.03227716311812401,0.0008940843981690705,0.031383078545331955,1.9982848167419434,0.01534076128154993,0.02161901630461216,0.013595896773040295,0.07749883830547333,0.9732515215873718
2500,5,0.032902900129556656,0.0008836300112307072,0.03201926872134209,2.0053176879882812,0.015164031647145748,0.019007859751582146,0.011415968649089336,0.07336848229169846,0.9725890159606934
2550,6,0.031071346253156662,0.0009270122391171753,0.030144333839416504,2.109534978866577,0.015000992454588413,0.01913462206721306,0.011205115355551243,0.0719737559556961,0.9740177392959595
2600,6,0.03139780834317207,0.0008213185938075185,0.030576489865779877,2.064181327819824,0.014922628179192543,0.026743365451693535,0.017522796988487244,0.08599980175495148,0.974346399307251
2650,6,0.033857185393571854,0.0009175330633297563,0.03293965384364128,1.9365415573120117,0.014735668897628784,0.020921995863318443,0.012589246034622192,0.07706587016582489,0.9730444550514221
2700,6,0.03425780311226845,0.0008817084017209709,0.033376093953847885,2.01263165473938,0.014593470841646194,0.019745955243706703,0.01183383073657751,0.07591533660888672,0.9726212024688721
2750,6,0.03431962803006172,0.0009208344272337854,0.033398792147636414,1.9764405488967896,0.014462543651461601,0.02272944524884224,0.013772765174508095,0.0807185024023056,0.9728565216064453
2800,6,0.03143104910850525,0.0008976810495369136,0.03053336776793003,1.9331529140472412,0.014270167797803879,0.01672603003680706,0.01006871834397316,0.06790583580732346,0.9722848534584045
2850,6,0.03039473481476307,0.0008348558330908418,0.029559878632426262,2.0554165840148926,0.01419395487755537,0.017900867387652397,0.010999198071658611,0.06958607584238052,0.973355770111084
2900,6,0.0343053862452507,0.0009195985621772707,0.03338578715920448,2.016817331314087,0.014085941947996616,0.024021204560995102,0.015798430889844894,0.0842231959104538,0.9724866151809692
2950,6,0.031072063371539116,0.000893151038326323,0.030178911983966827,1.9519307613372803,0.013943083584308624,0.01676660031080246,0.010235539637506008,0.06784780323505402,0.9727867245674133
3000,6,0.032114170491695404,0.0009215362370014191,0.031192634254693985,1.890426754951477,0.01377891469746828,0.023596497252583504,0.016424352303147316,0.08160093426704407,0.9718075394630432
3050,7,0.032314665615558624,0.0009524409542791545,0.031362224370241165,1.95626962184906,0.013576623052358627,0.02374730072915554,0.014923346228897572,0.08078023791313171,0.9710257053375244
3100,7,0.032202571630477905,0.000803368107881397,0.031399205327034,2.051346778869629,0.013486053794622421,0.021199902519583702,0.012506810016930103,0.07617950439453125,0.9704713225364685
3150,7,0.02962540276348591,0.0008010450983420014,0.02882435731589794,2.0228047370910645,0.013535521924495697,0.017725005745887756,0.009687795303761959,0.06716576218605042,0.9711695909500122
3200,7,0.030627023428678513,0.0007422183989547193,0.029884805902838707,2.079019784927368,0.0135247353464365,0.015749963000416756,0.011154803447425365,0.06794041395187378,0.9711024761199951
3250,7,0.03214569389820099,0.0007563969702459872,0.03138929605484009,1.865140676498413,0.013208724558353424,0.017819637432694435,0.010897757485508919,0.07020200788974762,0.9715718030929565
3300,7,0.03243635967373848,0.0008142650476656854,0.03162209317088127,1.889704704284668,0.013145592994987965,0.018233174458146095,0.011099286377429962,0.07123049348592758,0.970924973487854
3350,7,0.03122280165553093,0.0007945524412207305,0.030428249388933182,2.0376250743865967,0.012912435457110405,0.015143632888793945,0.009243672713637352,0.0658111423254013,0.9712345004081726
3400,7,0.03265299275517464,0.0008116295794025064,0.03184136375784874,1.8987056016921997,0.012789248488843441,0.017817040905356407,0.010881015099585056,0.07085736095905304,0.971176028251648
3450,7,0.03129158541560173,0.0008495398797094822,0.030442046001553535,1.8000696897506714,0.012757177464663982,0.020585859194397926,0.013795698992908001,0.07468624413013458,0.9710026979446411
3500,7,0.030362211167812347,0.0008061554399318993,0.02955605648458004,1.9544705152511597,0.012639435939490795,0.01809447817504406,0.012599713169038296,0.07084139436483383,0.9701351523399353
3550,8,0.03309747576713562,0.0007173387566581368,0.03238013759255409,1.9588689804077148,0.012468664906919003,0.017266301438212395,0.009953737258911133,0.07012432813644409,0.9699379205703735
3600,8,0.03192605450749397,0.0008560102432966232,0.03107004426419735,2.022338628768921,0.012340315617620945,0.018870262429118156,0.011030052788555622,0.07195040583610535,0.9707968235015869
3650,8,0.03224383667111397,0.0007569075678475201,0.03148692846298218,1.9699255228042603,0.012142440304160118,0.01905854046344757,0.01148903276771307,0.07265317440032959,0.9702516794204712
3700,8,0.03130655735731125,0.000839991495013237,0.030466563999652863,2.0244197845458984,0.012187673710286617,0.017359895631670952,0.010409708134829998,0.06921044737100601,0.9701969027519226
