step,epoch,total,recon,dyn,pred_recon,var,anchor,anchor_pred,a_v,a_omega,state_std,std0,std1,std2,std3
50,1,1.5399997234344482,0.47166550159454346,0.002424523700028658,0.4895889461040497,0.0,0.2882937490940094,0.2880270481109619,1.0,1.0,0.458552498370409,0.20114247500896454,0.2169199287891388,0.714212954044342,0.7019346356391907
100,1,1.1609082221984863,0.26856178045272827,0.004037107340991497,0.2852051258087158,0.0,0.3016853928565979,0.3014187812805176,1.0,1.0,0.46737637743353844,0.2267279475927353,0.23569315671920776,0.6929688453674316,0.714115560054779
150,1,1.089421272277832,0.22779324650764465,0.005266524851322174,0.24976837635040283,0.0,0.3035008907318115,0.3030923008918762,1.0,1.0,0.4667370021343231,0.22774554789066315,0.2251185029745102,0.7294023633003235,0.6846815943717957
200,1,1.0164291858673096,0.2072637677192688,0.0025761076249182224,0.22526299953460693,0.0,0.29083549976348877,0.2904907763004303,1.0,1.0,0.4653651602566242,0.2202669233083725,0.22649642825126648,0.7075169086456299,0.707180380821228
250,1,0.9213311672210693,0.1980927586555481,0.0028659971430897713,0.20603936910629272,0.0,0.2573612630367279,0.2569717764854431,1.0,1.0,0.4656253196299076,0.2233845591545105,0.2315966635942459,0.7019768953323364,0.7055431604385376
300,1,0.907211184501648,0.18847614526748657,0.0035183329600840807,0.19706293940544128,0.0,0.25932127237319946,0.25883248448371887,1.0,1.0,0.46619120985269547,0.2262982428073883,0.22745299339294434,0.7005776166915894,0.7104359865188599
350,1,0.9054500460624695,0.19715160131454468,0.004940308630466461,0.18905803561210632,0.0,0.2574426233768463,0.2568574547767639,1.0,1.0,0.4578155502676964,0.2152687907218933,0.20263269543647766,0.7117268443107605,0.701633870601654
400,2,0.8422528505325317,0.17719772458076477,0.003967197146266699,0.18126612901687622,0.0,0.24005040526390076,0.23977135121822357,1.0,1.0,0.4810769185423851,0.2582301199436188,0.2534075379371643,0.696709930896759,0.7159600853919983
450,2,0.7986636161804199,0.1871684491634369,0.0047586350701749325,0.18587027490139008,0.0,0.21066328883171082,0.21020294725894928,1.0,1.0,0.46399979293346405,0.22621272504329681,0.21379061043262482,0.6977171301841736,0.718278706073761
500,2,0.7831087112426758,0.1784803420305252,0.010232937522232533,0.17399469017982483,0.0,0.2103254795074463,0.210075244307518,1.0,1.0,0.4826709255576134,0.26084309816360474,0.25451335310935974,0.6876324415206909,0.7276948094367981
