step,epoch,recon,dyn,pred_recon,var,l1,anchor,anchor_pred,total,latent_std
50,1,0.6486817002296448,0.007738491054624319,0.6447329521179199,0.017278281971812248,0.2233663648366928,1.043744444847107,0.9663328528404236,3.3287320137023926,0.23621979355812073
100,1,0.4218195676803589,0.010422385297715664,0.42661339044570923,0.01711021177470684,0.22227607667446136,0.9616252779960632,0.8634807467460632,2.7012939453125,0.2548835873603821
150,1,0.4334932565689087,0.02332322672009468,0.41603216528892517,0.011746852658689022,0.21874003112316132,0.6471931338310242,0.5966907739639282,2.1286981105804443,0.3512488305568695
200,1,0.40951666235923767,0.02018316276371479,0.4103940427303314,0.010959458537399769,0.21205806732177734,0.1740495264530182,0.17215172946453094,1.1974666118621826,0.37841928005218506
250,1,0.3440379500389099,0.007853249087929726,0.3472253680229187,0.009998100809752941,0.20797859132289886,0.07949601858854294,0.07564609497785568,0.8644647598266602,0.3819575607776642
300,1,0.3137604594230652,0.005266415886580944,0.3122877776622772,0.0093861548230052,0.20571565628051758,0.07405444234609604,0.06899663805961609,0.7839576005935669,0.37886518239974976
350,1,0.28979629278182983,0.004315705504268408,0.2908869683742523,0.008429551497101784,0.20544829964637756,0.06254248321056366,0.056752920150756836,0.712929368019104,0.37873607873916626
400,1,0.2681949734687805,0.0027837941888719797,0.27182427048683167,0.00902494601905346,0.20754268765449524,0.05069270357489586,0.04627880081534386,0.6490070223808289,0.38196709752082825
450,1,0.2508845925331116,0.002389658708125353,0.25035005807876587,0.007458724081516266,0.2107134908437729,0.04821834713220596,0.042373232543468475,0.6018853187561035,0.3815021216869354
500,1,0.24104133248329163,0.0023137645330280066,0.24575385451316833,0.00853224191814661,0.21376095712184906,0.04136519506573677,0.03617092967033386,0.5753911137580872,0.38258644938468933
550,2,0.23003920912742615,0.002039041370153427,0.2320370078086853,0.008593701757490635,0.21583464741706848,0.04364262893795967,0.03862600401043892,0.5551934242248535,0.3832426071166992
600,2,0.21819281578063965,0.001719126827083528,0.21695919334888458,0.008663799613714218,0.21698319911956787,0.03673399239778519,0.030776450410485268,0.5132623910903931,0.378440797328949
650,2,0.20830461382865906,0.0018102045869454741,0.20784242451190948,0.007804233115166426,0.21674542129039764,0.03666892275214195,0.03131094202399254,0.49395811557769775,0.3790145516395569
700,2,0.20313706994056702,0.002211197977885604,0.2091142237186432,0.007173446007072926,0.21644620597362518,0.03988705947995186,0.034443438053131104,0.496182918548584,0.38251087069511414
750,2,0.19712595641613007,0.0016201876569539309,0.19840753078460693,0.008197295479476452,0.216012105345726,0.035402119159698486,0.028840376064181328,0.46980947256088257,0.3786807656288147
800,2,0.18790917098522186,0.0016510436544194818,0.18931445479393005,0.008771960623562336,0.21545474231243134,0.040541522204875946,0.035121750086545944,0.46352532505989075,0.3770715296268463
