step,epoch,pred,pred_block,pred_free,sigreg,anchor,anchor_pred,total,latent_std
50,1,0.06967921555042267,0.004389291163533926,0.0652899220585823,5.844795227050781,1.0148966312408447,1.0125714540481567,2.126371383666992,0.9452873468399048
100,1,0.07894936203956604,0.009702252224087715,0.06924711167812347,4.849867820739746,0.9709352850914001,0.9627262353897095,2.036860227584839,0.9597622156143188
150,1,0.10853077471256256,0.012576577253639698,0.09595419466495514,4.509707450866699,0.8567600250244141,0.8401724696159363,1.8280118703842163,0.9751557111740112
200,1,0.14417672157287598,0.05556774139404297,0.08860897272825241,4.225864410400391,0.47915297746658325,0.4743358790874481,1.1187949180603027,0.9639077186584473
250,1,0.10289900749921799,0.013386192731559277,0.08951281756162643,3.2763469219207764,0.21692095696926117,0.2170799970626831,0.5532817244529724,0.9605231881141663
300,1,0.07248986512422562,0.006529770325869322,0.06596009433269501,2.963122844696045,0.20860910415649414,0.20925168693065643,0.5051662921905518,0.9570882320404053
350,1,0.06435323506593704,0.003886996302753687,0.06046623736619949,2.8985724449157715,0.2178487628698349,0.21856503188610077,0.515259861946106,0.9563933610916138
400,1,0.06158928573131561,0.004210562910884619,0.057378724217414856,2.618175983428955,0.23137569427490234,0.23244599997997284,0.5385018587112427,0.96306312084198
450,1,0.05520595982670784,0.003228050423786044,0.05197791010141373,2.7189431190490723,0.19780725240707397,0.19843122363090515,0.46503913402557373,0.9650083780288696
500,1,0.058718983083963394,0.0028329251799732447,0.055886056274175644,2.480226993560791,0.19118227064609528,0.19212429225444794,0.45442667603492737,0.9659634828567505
550,2,0.05448256805539131,0.002402291866019368,0.05208027735352516,2.6290903091430664,0.2127651423215866,0.21360574662685394,0.4939989149570465,0.9655592441558838
600,2,0.048255596309900284,0.00228759553283453,0.04596799984574318,2.40877628326416,0.2127399742603302,0.2134147733449936,0.48645421862602234,0.9675973653793335
650,2,0.045682135969400406,0.001983271213248372,0.04369886592030525,2.5432868003845215,0.19328652322292328,0.19401566684246063,0.4457007646560669,0.9665485620498657
700,2,0.046413131058216095,0.002315191552042961,0.04409794136881828,2.3692004680633545,0.21969258785247803,0.22051210701465607,0.49846380949020386,0.9671475887298584
750,2,0.045415639877319336,0.002282541710883379,0.043133098632097244,2.512997627258301,0.21025876700878143,0.21132822334766388,0.47956761717796326,0.9679391384124756
800,2,0.04684127867221832,0.002023041248321533,0.04481823742389679,2.182785987854004,0.21953566372394562,0.22059069573879242,0.49788156151771545,0.9680271744728088
850,2,0.04632257670164108,0.0018887602491304278,0.04443381726741791,2.2133660316467285,0.22050189971923828,0.22150002419948578,0.4993913471698761,0.9688857793807983
900,2,0.03926854208111763,0.0015730928862467408,0.037695448845624924,2.1186635494232178,0.20014619827270508,0.20106661319732666,0.45107465982437134,0.9709618091583252
950,2,0.04573068395256996,0.0028985440731048584,0.0428321398794651,2.547203540802002,0.20337902009487152,0.203972727060318,0.4658184349536896,0.96905517578125
1000,2,0.04168087989091873,0.0021148757077753544,0.039566002786159515,2.172515392303467,0.21411605179309845,0.21504627168178558,0.48170578479766846,0.9714183807373047
1050,3,0.04077944904565811,0.0019841392058879137,0.038795311003923416,2.287324905395508,0.20924869179725647,0.21036843955516815,0.471833199262619,0.9719337224960327
1100,3,0.03937196359038353,0.0017577141989022493,0.03761424869298935,2.322002410888672,0.21088829636573792,0.21172498166561127,0.4735952317714691,0.9714639782905579
1150,3,0.03700102120637894,0.0014547875616699457,0.035546232014894485,2.127825975418091,0.19273662567138672,0.1935688555240631,0.4339456260204315,0.970313310623169
1200,3,0.03979219123721123,0.001565940328873694,0.03822625055909157,2.111812114715576,0.1906435489654541,0.1914912462234497,0.43248605728149414,0.9721036553382874
1250,3,0.03691506385803223,0.001622391166165471,0.035292673856019974,2.3025155067443848,0.20031145215034485,0.2010258436203003,0.4497649371623993,0.9720953702926636
1300,3,0.03409741073846817,0.0014040934620425105,0.03269331902265549,2.121279001235962,0.17338456213474274,0.1739281266927719,0.3920165002346039,0.9715251922607422
1350,3,0.03563321381807327,0.0015113152330741286,0.03412189707159996,2.2145843505859375,0.20559664070606232,0.20636896789073944,0.4586717486381531,0.9716010689735413
1400,3,0.03793800622224808,0.0013537404593080282,0.036584265530109406,2.2253386974334717,0.20235972106456757,0.20285749435424805,0.45428192615509033,0.9701635241508484
1450,3,0.03618335351347923,0.0014101880369707942,0.034773167222738266,2.2009897232055664,0.1974746733903885,0.19817213714122772,0.44283512234687805,0.9701867699623108
1500,3,0.035321805626153946,0.0014721098123118281,0.033849697560071945,2.0267422199249268,0.2401750534772873,0.2405908852815628,0.5262214541435242,0.9708089828491211
1550,4,0.033916447311639786,0.0013892848510295153,0.03252716362476349,1.9863313436508179,0.18168015778064728,0.18232150375843048,0.4078497588634491,0.9699633717536926
1600,4,0.03194873034954071,0.0013118500355631113,0.030636878684163094,2.0629522800445557,0.19378222525119781,0.19435417652130127,0.43039989471435547,0.971115231513977
