step,epoch,total,recon,dyn,pred_recon,var,a_v,a_omega,state_std,std0,std1,std2,std3
50,1,1.0745197534561157,0.5100670456886292,0.002214574022218585,0.5235167741775513,0.018790122121572495,1.0,1.0,0.33873626915737987,0.022737665101885796,0.360502153635025,0.3148680329322815,0.6568372249603271
100,1,0.3458743691444397,0.14516985416412354,0.002286358503624797,0.177840918302536,0.0,1.0,1.0,0.4469238519668579,0.34136858582496643,0.3584263026714325,0.4615575671195984,0.6263429522514343
150,1,0.28143197298049927,0.11504320800304413,0.002619626000523567,0.14019250869750977,0.0,1.0,1.0,0.46233660727739334,0.3003081977367401,0.3280738592147827,0.579790472984314,0.6411738991737366
200,1,0.2729472517967224,0.11065581440925598,0.002357172081246972,0.13871972262859344,0.0,1.0,1.0,0.4818539395928383,0.2841821610927582,0.3155441880226135,0.6048210263252258,0.7228683829307556
250,1,0.26656216382980347,0.10141149163246155,0.003641792107373476,0.12873277068138123,0.0,1.0,1.0,0.4764751270413399,0.25566717982292175,0.28930920362472534,0.6232856512069702,0.7376384735107422
300,1,0.24604138731956482,0.09187821298837662,0.0028470971155911684,0.1256922036409378,0.0,1.0,1.0,0.48897191882133484,0.2767317295074463,0.2900852560997009,0.6067274212837219,0.7823432683944702
350,1,0.25627315044403076,0.09422728419303894,0.004270297475159168,0.1193428784608841,0.0,1.0,1.0,0.4974975734949112,0.3007975220680237,0.29488760232925415,0.5922309160232544,0.8020742535591125
400,2,0.25809845328330994,0.08869608491659164,0.005459271837025881,0.11480964720249176,0.0,1.0,1.0,0.48776304721832275,0.2730720341205597,0.27529481053352356,0.6252629160881042,0.7774224281311035
450,2,0.30735695362091064,0.10994566977024078,0.007398467976599932,0.12342661619186401,0.0,1.0,1.0,0.4910260811448097,0.2806495130062103,0.2806582450866699,0.6196866631507874,0.7831099033355713
500,2,0.3084526062011719,0.10285413265228271,0.009185501374304295,0.11374344676733017,0.0,1.0,1.0,0.49040914326906204,0.26649710536003113,0.2889944314956665,0.6972943544387817,0.7088506817817688
550,2,0.3517599105834961,0.10120773315429688,0.013102434575557709,0.11952781677246094,0.0,1.0,1.0,0.49112481623888016,0.28076785802841187,0.2808926999568939,0.6904764175415039,0.7123622894287109
600,2,0.40043383836746216,0.1322174370288849,0.01339745707809925,0.13424181938171387,0.0,1.0,1.0,0.49850602447986603,0.29277217388153076,0.2909209728240967,0.7061817646026611,0.7041491866111755
650,2,0.2983245551586151,0.10338932275772095,0.007419963832944632,0.12073559314012527,0.0,1.0,1.0,0.47281913459300995,0.28296416997909546,0.2962300181388855,0.7245771288871765,0.5875052213668823
700,2,0.383999764919281,0.10747076570987701,0.015541153959929943,0.1211174726486206,0.0,1.0,1.0,0.46681637316942215,0.27620717883110046,0.2761749029159546,0.6911274790763855,0.623755931854248
750,2,0.32223862409591675,0.11098731309175491,0.007946168072521687,0.13178962469100952,0.0,1.0,1.0,0.42932289838790894,0.2882608473300934,0.2821779251098633,0.6479134559631348,0.4989393651485443
800,3,0.30789804458618164,0.10987553000450134,0.007858788594603539,0.11943462491035461,0.0,1.0,1.0,0.3959728330373764,0.2777387797832489,0.29633578658103943,0.5124292373657227,0.49738752841949463
850,3,0.32188767194747925,0.09931392967700958,0.010222235694527626,0.12035137414932251,0.0,1.0,1.0,0.3537854254245758,0.2755681276321411,0.270860493183136,0.4468749463558197,0.4218381345272064
900,3,0.24213364720344543,0.09803830832242966,0.00348865007981658,0.109208844602108,0.0,1.0,1.0,0.3308890834450722,0.2844913899898529,0.2775958478450775,0.3535930812358856,0.40787601470947266
950,3,0.28667598962783813,0.09515684843063354,0.008157573640346527,0.10994341969490051,0.0,1.0,1.0,0.3878225088119507,0.2815701365470886,0.2761870324611664,0.4950982332229614,0.4984346330165863
