step,epoch,pred,pred_block,pred_free,sigreg,anchor,anchor_pred,total,latent_std
50,1,0.0445479117333889,0.0028959549963474274,0.04165195673704147,4.345188140869141,0.3282926380634308,0.32762840390205383,0.7221949100494385,0.9831796884536743
100,1,0.05237429961562157,0.0011130592320114374,0.051261238753795624,4.12031364440918,0.5961920022964478,0.5968259572982788,1.2659938335418701,0.9634303450584412
150,1,0.056177884340286255,0.005245441570878029,0.050932444632053375,5.235789775848389,0.31129246950149536,0.3115675449371338,0.7052168250083923,0.9784612655639648
200,1,0.05989463999867439,0.005392733961343765,0.05450190603733063,4.1098809242248535,0.2868204116821289,0.2859507203102112,0.6532151699066162,0.993847131729126
250,1,0.08233347535133362,0.01382904127240181,0.06850443035364151,4.267582893371582,0.17218387126922607,0.17101168632507324,0.4468669295310974,0.9932469129562378
300,1,0.10046122223138809,0.02199150063097477,0.07846972346305847,3.1805882453918457,0.05668771266937256,0.056260474026203156,0.22931236028671265,0.9845431447029114
350,1,0.09714111685752869,0.016189994290471077,0.08095112442970276,3.0232672691345215,0.04092384874820709,0.04085131734609604,0.19403260946273804,0.9914582967758179
400,1,0.08720734715461731,0.010685171000659466,0.07652217894792557,2.481083393096924,0.012577147223055363,0.012592539191246033,0.12478245049715042,0.9930285215377808
450,1,0.07430273294448853,0.007033373694866896,0.06726936250925064,2.6873884201049805,0.012939704582095146,0.01303810440003872,0.11371748149394989,0.9871305227279663
500,1,0.07760289311408997,0.009616736322641373,0.06798616051673889,2.4204776287078857,0.008208874613046646,0.00827105063945055,0.10618520528078079,0.9880107641220093
550,1,0.07511667907238007,0.00785610917955637,0.06726057082414627,2.539116859436035,0.008735285140573978,0.008866315707564354,0.10541386157274246,0.9887014627456665
600,1,0.08415254950523376,0.006923818029463291,0.07722873240709305,2.431915044784546,0.007776787504553795,0.007844630628824234,0.11193353682756424,0.9892531633377075
650,1,0.08206817507743835,0.005253801122307777,0.07681437581777573,2.70163631439209,0.011902827769517899,0.011906327679753304,0.11938551068305969,0.9864857196807861
700,1,0.09796066582202911,0.006773793138563633,0.09118687361478806,3.393507957458496,0.017587119713425636,0.01759672909975052,0.15011204779148102,0.9798498153686523
750,1,0.10595209896564484,0.00996686052531004,0.09598524123430252,3.593458652496338,0.01216775830835104,0.012249119579792023,0.148336261510849,0.9789433479309082
800,1,0.0890432819724083,0.006473205052316189,0.08257007598876953,3.5781378746032715,0.012018291279673576,0.011899968609213829,0.13085223734378815,0.9815688133239746
850,1,0.09056370705366135,0.00777592184022069,0.08278778195381165,3.0250167846679688,0.014362094923853874,0.014438429847359657,0.13448931276798248,0.9809061288833618
900,1,0.09422753006219864,0.005224278196692467,0.08900325000286102,3.509565830230713,0.013309246860444546,0.013418939895927906,0.1385035514831543,0.9764735698699951
950,1,0.124924436211586,0.006113152951002121,0.11881127953529358,3.4621996879577637,0.011737637221813202,0.011800102889537811,0.1657731682062149,0.9887316226959229
