step,epoch,total,recon,dyn,pred_recon,anchor,anchor_pred,gain,a_v_mean
2100,7,148.0163116455078,1.5179036855697632,142.97610473632812,1.628617525100708,0.6914815306663513,0.6968158483505249,0.5053858160972595,3.3940448884143463e-22
2150,7,121.69818878173828,1.3763114213943481,117.02288055419922,1.4651694297790527,0.6642911434173584,0.6682271957397461,0.501305103302002,6.788549422412338e-25
2200,7,141.94775390625,1.4972453117370605,137.01060485839844,1.6422117948532104,0.6454827785491943,0.6517329812049866,0.5004956722259521,2.5737409781168118e-34
2250,7,169.685791015625,1.381119728088379,165.06272888183594,1.4857240915298462,0.6154870390892029,0.6190857887268066,0.5216526985168457,7.516069174175133e-23
2300,7,275.7653503417969,1.4620451927185059,270.92950439453125,1.5620921850204468,0.6452446579933167,0.6510519981384277,0.5154057741165161,0.0
2350,7,541.2033081054688,1.4482635259628296,536.403564453125,1.5545339584350586,0.6217559576034546,0.6265095472335815,0.5486815571784973,0.0
2400,7,205.83580017089844,1.3008317947387695,201.2053680419922,1.4400075674057007,0.6803263425827026,0.6839272975921631,0.525337815284729,5.172459833656155e-35
2450,8,346.0875549316406,1.3504008054733276,341.4198303222656,1.4741520881652832,0.6555834412574768,0.6595834493637085,0.5280133485794067,0.0
2500,8,148.24876403808594,1.345674991607666,143.60269165039062,1.4710379838943481,0.6444140076637268,0.648872971534729,0.5360722541809082,0.0
2550,8,337.86956787109375,1.2891428470611572,333.2858581542969,1.405816912651062,0.6763695478439331,0.6807481050491333,0.5316261053085327,0.0
2600,8,209.00599670410156,1.352630615234375,204.3583221435547,1.4856975078582764,0.6403676271438599,0.6447991728782654,0.5241650342941284,0.0
2650,8,425.1336364746094,1.3147735595703125,420.60546875,1.435634732246399,0.6254397630691528,0.629534125328064,0.5227842330932617,0.0
2700,8,266.9445495605469,1.17918062210083,262.7054138183594,1.2725856304168701,0.6423587799072266,0.6448327302932739,0.5001765489578247,0.0
2750,8,237.05258178710938,1.3320772647857666,232.3952178955078,1.4462683200836182,0.6750230193138123,0.6791490316390991,0.5248346924781799,0.0
2800,9,499.58477783203125,1.256657600402832,495.1416931152344,1.3935668468475342,0.6339906454086304,0.6389533281326294,0.5199229717254639,0.0
2850,9,167.60275268554688,1.3882668018341064,162.88746643066406,1.5300348997116089,0.6426020860671997,0.647016167640686,0.5073691606521606,0.0
2900,9,316.5907897949219,1.3795493841171265,311.8669128417969,1.4924179315567017,0.6603080630302429,0.6636830568313599,0.5279079675674438,0.0
2950,9,316.4460754394531,1.3218092918395996,311.77947998046875,1.4794644117355347,0.6825215816497803,0.6867820024490356,0.4960455894470215,0.0
3000,9,425.383056640625,1.3192256689071655,420.76171875,1.4425570964813232,0.6763431429862976,0.6812610626220703,0.5019555687904358,0.0
3050,9,517.618896484375,1.1262680292129517,513.4125366210938,1.26259183883667,0.6412534713745117,0.6446893811225891,0.5315572023391724,0.0
3100,9,233.68309020996094,1.1446453332901,229.453857421875,1.2386562824249268,0.6668081283569336,0.6696889400482178,0.509428083896637,0.0
3150,10,264.9335632324219,1.3352423906326294,260.3691101074219,1.4242594242095947,0.6385570764541626,0.640946626663208,0.5254427194595337,0.0
3200,10,148.37486267089844,1.3176771402359009,143.78240966796875,1.4575862884521484,0.6586737632751465,0.6633137464523315,0.49521109461784363,0.0
3250,10,247.61245727539062,1.329345703125,242.9699249267578,1.4355392456054688,0.6743631362915039,0.6772775053977966,0.5260204672813416,0.0
3300,10,160.67330932617188,1.291904091835022,156.13987731933594,1.3903857469558716,0.666272759437561,0.6699557900428772,0.5149223804473877,0.0
3350,10,160.8599853515625,1.2459653615951538,156.42239379882812,1.3306556940078735,0.6644007563591003,0.6665573120117188,0.5300017595291138,0.0
3400,10,106.88863372802734,1.3011568784713745,102.26852416992188,1.4469656944274902,0.6724820137023926,0.6777439117431641,0.5217611789703369,0.0
3450,10,340.04345703125,1.2765765190124512,335.4825744628906,1.4419432878494263,0.6500507593154907,0.6554679870605469,0.5368292331695557,0.0
3500,11,257.5419616699219,1.2666420936584473,253.0361785888672,1.3884912729263306,0.6621053218841553,0.6678787469863892,0.5206575393676758,0.0
3550,11,316.97900390625,1.0936973094940186,312.85748291015625,1.208214521408081,0.6579763293266296,0.661273717880249,0.5003258585929871,0.0
3600,11,396.1508483886719,1.201911211013794,391.6713562011719,1.3447157144546509,0.6991255283355713,0.7037272453308105,0.5299951434135437,0.0
3650,11,349.4227294921875,1.3282551765441895,344.7319030761719,1.4501011371612549,0.6966845989227295,0.7011834979057312,0.5146275758743286,0.0
3700,11,477.2159118652344,1.110692024230957,473.0533752441406,1.2314128875732422,0.6370662450790405,0.6416671276092529,0.5417189598083496,0.0
3750,11,377.2290954589844,1.2059149742126465,372.8392333984375,1.3144586086273193,0.6813299655914307,0.6857136487960815,0.5024798512458801,0.0
3800,12,367.1357116699219,1.2088336944580078,362.7303771972656,1.336688756942749,0.6618565320968628,0.66645348072052,0.5315000414848328,0.0
3850,12,482.92755126953125,1.2510234117507935,478.4604187011719,1.3474138975143433,0.6594998836517334,0.6627998352050781,0.546394944190979,0.0
3900,12,592.9517822265625,1.146240234375,588.74755859375,1.2785327434539795,0.6289175152778625,0.632908821105957,0.5176457762718201,0.0
3950,12,529.6322021484375,1.1821422576904297,525.3704223632812,1.3000125885009766,0.6149044036865234,0.6181001663208008,0.5466231107711792,0.0
4000,12,680.7249755859375,1.306424856185913,676.0717163085938,1.4842727184295654,0.6593915224075317,0.6646743416786194,0.5385885834693909,0.0
4050,12,753.8513793945312,1.1982609033584595,749.4393920898438,1.3219035863876343,0.6941925883293152,0.6980189085006714,0.49964267015457153,0.0
4100,12,580.5054321289062,1.16155207157135,576.0929565429688,1.307999610900879,0.7037969827651978,0.7084040641784668,0.53078293800354,0.0
4150,13,635.9314575195312,1.2112514972686768,631.5510864257812,1.3160452842712402,0.6697160601615906,0.6736539602279663,0.5097205638885498,0.0
4200,13,633.0647583007812,1.2084851264953613,628.7129516601562,1.3318250179290771,0.6392116546630859,0.6430169939994812,0.5292272567749023,0.0
4250,13,269.00750732421875,1.2018589973449707,264.61749267578125,1.3286826610565186,0.6738061904907227,0.6773205399513245,0.5083727836608887,0.0
4300,13,323.3805847167969,1.128892183303833,319.1747741699219,1.2788119316101074,0.6452566385269165,0.6498607397079468,0.5029715895652771,0.0
4350,13,393.74493408203125,1.1600605249404907,389.386962890625,1.3080030679702759,0.6776233315467834,0.6832042932510376,0.5290794372558594,0.0
4400,13,240.4796142578125,1.132474660873413,236.32080078125,1.2596391439437866,0.6300159096717834,0.6351954936981201,0.5014787912368774,0.0
4450,13,714.9104614257812,1.1713252067565918,710.5987548828125,1.2928354740142822,0.6656866073608398,0.6689550280570984,0.5129019618034363,0.0
4500,14,372.0194396972656,1.1321640014648438,367.8681335449219,1.2603596448898315,0.6215921640396118,0.6258469223976135,0.5113663673400879,0.0
4550,14,834.82568359375,1.2132294178009033,830.3850708007812,1.3370349407196045,0.6798818111419678,0.6849908828735352,0.5254674553871155,0.0
4600,14,752.1427001953125,1.154590129852295,747.9364624023438,1.277487874031067,0.6179248094558716,0.6226460933685303,0.5336031913757324,0.0
4650,14,305.8642578125,1.1768625974655151,301.5892028808594,1.2676355838775635,0.6454821825027466,0.6494652628898621,0.5356084108352661,0.0
4700,14,874.8079833984375,1.225603699684143,870.4539184570312,1.35304594039917,0.6170638799667358,0.6209361553192139,0.5374813675880432,0.0
4750,14,520.5120849609375,1.0797783136367798,516.3693237304688,1.2035090923309326,0.6610770225524902,0.6646188497543335,0.533826470375061,0.0
4800,14,784.1962890625,1.1295032501220703,779.94140625,1.2730026245117188,0.6624758243560791,0.6684830188751221,0.5214483141899109,0.0
4850,15,764.0455322265625,1.058131217956543,759.8958740234375,1.1763237714767456,0.6966360807418823,0.7006031274795532,0.517959713935852,0.0
4900,15,593.3394775390625,1.059373140335083,589.3078002929688,1.2022453546524048,0.621734619140625,0.6263346672058105,0.5219915509223938,0.0
4950,15,999.9362182617188,1.0625628232955933,995.8515014648438,1.216121792793274,0.6457406282424927,0.6486939191818237,0.5116251707077026,0.0
5000,15,746.5738525390625,1.182943344116211,742.224609375,1.3054487705230713,0.6759988069534302,0.6786845922470093,0.506193995475769,0.0
5050,15,384.9134216308594,1.1121206283569336,380.71954345703125,1.2464350461959839,0.66068434715271,0.6647533178329468,0.5098890066146851,0.0
5100,15,785.298095703125,1.1764888763427734,780.9432373046875,1.2933485507965088,0.6768569946289062,0.6827675700187683,0.525363564491272,0.0
5150,15,720.4598388671875,1.1481001377105713,716.2618408203125,1.2833023071289062,0.6210830211639404,0.6250012516975403,0.5205332636833191,0.0
5200,16,1366.8931884765625,1.1071537733078003,1362.7010498046875,1.2189191579818726,0.6788194179534912,0.6832565069198608,0.5039907693862915,0.0
5250,16,468.2663269042969,1.1460633277893066,463.9901428222656,1.2730045318603516,0.6747801899909973,0.6787190437316895,0.5036358833312988,0.0
5300,16,850.7540893554688,1.0294004678726196,846.7447509765625,1.1574058532714844,0.65278559923172,0.656521201133728,0.5132453441619873,0.0
5350,16,370.0791320800781,1.0124696493148804,366.1405944824219,1.1472749710083008,0.6286174058914185,0.6330903172492981,0.5170444846153259,0.0
5400,16,883.5068969726562,1.209174633026123,879.1497192382812,1.3696502447128296,0.6322071552276611,0.6370559930801392,0.5090795755386353,0.0
5450,16,981.7786254882812,1.0563414096832275,977.681640625,1.189631462097168,0.6632375717163086,0.6669949889183044,0.5207948684692383,0.0
5500,16,1999.7099609375,1.0686047077178955,1995.677001953125,1.1870015859603882,0.6277039647102356,0.6305787563323975,0.5190262794494629,0.0
5550,17,1341.4173583984375,1.1388447284698486,1337.2451171875,1.2849452495574951,0.6086986660957336,0.6133335828781128,0.526564359664917,0.0
5600,17,1313.6806640625,1.068623661994934,1309.5281982421875,1.2232375144958496,0.6740029454231262,0.6784062385559082,0.5081186294555664,0.0
5650,17,577.7945556640625,1.0042036771774292,573.8006591796875,1.131334900856018,0.6665893793106079,0.6711317300796509,0.5206289291381836,0.0
5700,17,410.1385498046875,1.0916038751602173,405.9351501464844,1.224914789199829,0.682254433631897,0.6875700950622559,0.5170654654502869,0.0
5750,17,507.22509765625,1.1128727197647095,503.04425048828125,1.2319297790527344,0.6546362638473511,0.6589121222496033,0.5224816799163818,0.0
5800,17,2028.898681640625,1.1440315246582031,2024.6278076171875,1.2966139316558838,0.6559788584709167,0.6615738868713379,0.5125138163566589,0.0
5850,17,2844.579833984375,1.0860912799835205,2840.430908203125,1.2260961532592773,0.6493561863899231,0.6540370583534241,0.5332447290420532,0.0
5900,18,1657.8673095703125,1.0234532356262207,1653.8660888671875,1.141464352607727,0.6654813885688782,0.6692702770233154,0.501473069190979,0.0
5950,18,1471.2017822265625,1.0627171993255615,1467.1634521484375,1.1944406032562256,0.6323627829551697,0.6368016004562378,0.5119469165802002,0.0
6000,18,343.0543212890625,1.078508973121643,338.87939453125,1.210823893547058,0.6698570251464844,0.6740573644638062,0.5416713953018188,0.0
6050,18,800.78564453125,1.0601327419281006,796.7395629882812,1.1956723928451538,0.6289263963699341,0.633431613445282,0.527953565120697,0.0
6100,18,2365.424072265625,1.0595440864562988,2361.3984375,1.1761438846588135,0.6247339248657227,0.6280368566513062,0.5374488830566406,0.0
6150,18,2083.53369140625,1.0424273014068604,2079.51220703125,1.161971092224121,0.6603319644927979,0.6653950214385986,0.4915495812892914,0.0
6200,18,2112.5517578125,1.0447072982788086,2108.452392578125,1.1929097175598145,0.6748768091201782,0.6780503988265991,0.5091493129730225,0.0
6250,19,852.2750244140625,1.1044284105300903,848.0805053710938,1.2596755027770996,0.6558230519294739,0.6625664830207825,0.5120131969451904,0.0
6300,19,1346.9266357421875,1.0457197427749634,1342.840087890625,1.139984130859375,0.6712913513183594,0.6750499606132507,0.5544772148132324,0.0
6350,19,1823.81982421875,1.0510132312774658,1819.7152099609375,1.1865452527999878,0.6742193698883057,0.6777052283287048,0.5151335000991821,0.0
6400,19,3776.209228515625,1.0993702411651611,3772.138671875,1.2372498512268066,0.616122841835022,0.6209938526153564,0.4966440796852112,0.0
6450,19,2115.271728515625,1.0482923984527588,2111.08056640625,1.190450668334961,0.7159252166748047,0.7201468348503113,0.516306459903717,0.0
6500,19,2616.28857421875,1.0842245817184448,2612.181640625,1.2068899869918823,0.6468238830566406,0.6506639719009399,0.5185573101043701,0.0
6550,19,1324.9796142578125,1.0146561861038208,1321.0189208984375,1.1335572004318237,0.6430978775024414,0.6473972797393799,0.5221430063247681,0.0
6600,20,1705.553955078125,1.013226866722107,1701.5478515625,1.1574158668518066,0.6458247900009155,0.6516751050949097,0.5378774404525757,0.0
6650,20,1047.54443359375,1.0432884693145752,1043.5389404296875,1.142269253730774,0.6537707448005676,0.6565518379211426,0.5096520781517029,0.0
6700,20,2181.9541015625,1.0758520364761353,2177.8125,1.2273930311203003,0.6518580913543701,0.658077597618103,0.5285658836364746,0.0
6750,20,1696.5413818359375,0.966027021408081,1692.665283203125,1.0886465311050415,0.6509391069412231,0.6551944017410278,0.515333890914917,0.0
6800,20,3264.024658203125,1.0146007537841797,3260.047607421875,1.1597875356674194,0.6419668197631836,0.6462752223014832,0.5147019624710083,0.0
6850,20,3095.97900390625,1.0375337600708008,3091.96142578125,1.1686196327209473,0.6391197443008423,0.6440267562866211,0.5280760526657104,0.0
6900,20,1606.0174560546875,0.9487301707267761,1602.2266845703125,1.1022586822509766,0.6193867325782776,0.6257272958755493,0.4946304261684418,0.0
6950,21,4350.8720703125,1.042048454284668,4346.84228515625,1.2412058115005493,0.6135920286178589,0.619286060333252,0.5136178731918335,0.0
7000,21,1997.7529296875,1.1356377601623535,1993.460205078125,1.2622545957565308,0.6815850734710693,0.68479323387146,0.5284950733184814,0.0
7050,21,1490.7547607421875,0.9488184452056885,1486.9139404296875,1.0751354694366455,0.6378744840621948,0.6412870287895203,0.5377740859985352,0.0
7100,21,2237.18359375,1.021321415901184,2233.19140625,1.128270149230957,0.6523637771606445,0.6579219102859497,0.5324561595916748,0.0
7150,21,1813.311279296875,1.1572284698486328,1809.0797119140625,1.3051233291625977,0.6343581080436707,0.6391528248786926,0.49565815925598145,0.0
7200,21,1427.07470703125,0.9993931651115417,1423.049072265625,1.1404210329055786,0.6779784560203552,0.6826362609863281,0.525259256362915,0.0
7250,22,1631.628173828125,1.0327608585357666,1627.5579833984375,1.1742582321166992,0.6702191829681396,0.6741970181465149,0.5187516808509827,0.0
7300,22,2644.024658203125,0.9720909595489502,2640.05126953125,1.1105918884277344,0.6868394613265991,0.6912460327148438,0.5127876400947571,0.0
7350,22,1902.69482421875,0.9401405453681946,1898.8485107421875,1.0853174924850464,0.6433567404747009,0.6481132507324219,0.5293626189231873,0.0
7400,22,5893.44482421875,0.9899501800537109,5889.53515625,1.1308125257492065,0.6341131925582886,0.6384602785110474,0.5162454843521118,0.0
7450,22,4713.423828125,1.0106549263000488,4709.56005859375,1.1307628154754639,0.6092051267623901,0.6129769086837769,0.499835729598999,0.0
7500,22,5652.59033203125,1.0009242296218872,5648.68505859375,1.10927152633667,0.6355683207511902,0.6386559009552002,0.520422637462616,0.0
7550,22,3892.081298828125,1.0668913125991821,3887.91796875,1.2047988176345825,0.6752970814704895,0.6812325716018677,0.5351096391677856,0.0
7600,23,2624.78466796875,1.045966386795044,2620.6845703125,1.1560314893722534,0.6795154809951782,0.6839141845703125,0.5348082780838013,0.0
7650,23,3155.300048828125,0.9705771207809448,3151.44482421875,1.0744388103485107,0.6531023979187012,0.6561745405197144,0.5008643865585327,0.0
7700,23,3426.039306640625,0.9986843466758728,3422.08203125,1.1163265705108643,0.6540642976760864,0.6568621397018433,0.5312845706939697,0.0
7750,23,6105.13720703125,1.0718278884887695,6101.07958984375,1.1741478443145752,0.6411372423171997,0.6463029980659485,0.5239149332046509,0.0
7800,23,3146.363037109375,1.0643024444580078,3142.26806640625,1.1997566223144531,0.6590174436569214,0.6638307571411133,0.5082415342330933,0.0
7850,23,9227.607421875,1.0605134963989258,9223.494140625,1.1976197957992554,0.6699880361557007,0.6739729642868042,0.5117775201797485,0.0
7900,23,5036.90966796875,1.0247653722763062,5032.90185546875,1.1560087203979492,0.6463454365730286,0.649742841720581,0.5302079319953918,0.0
7950,24,6364.42822265625,0.9733151197433472,6360.5556640625,1.0898292064666748,0.6418577432632446,0.6469111442565918,0.520271360874176,0.0
8000,24,5611.6279296875,0.9620735049247742,5607.74267578125,1.0583080053329468,0.6831650733947754,0.6867537498474121,0.49540644884109497,0.0
8050,24,3559.199462890625,1.0053813457489014,3555.322265625,1.1334810256958008,0.6102778911590576,0.6141799688339233,0.5136141180992126,0.0
8100,24,10631.591796875,0.9713531732559204,10627.7705078125,1.055702567100525,0.637292742729187,0.6405074596405029,0.5151865482330322,0.0
8150,24,14738.892578125,1.0641651153564453,14734.875,1.1695866584777832,0.6336284875869751,0.6360218524932861,0.513776421546936,0.0
8200,24,5728.4287109375,1.0979411602020264,5724.234375,1.2059433460235596,0.6815521717071533,0.6857831478118896,0.5231267213821411,0.0
8250,24,8233.2177734375,1.0120742321014404,8229.2939453125,1.1152132749557495,0.6435387134552002,0.6466348767280579,0.5071057081222534,0.0
8300,25,5586.041015625,0.9432085752487183,5582.17626953125,1.0677382946014404,0.6702414751052856,0.6751901507377625,0.5078244805335999,0.0
8350,25,4954.57568359375,0.9977146983146667,4950.73095703125,1.112143874168396,0.6101106405258179,0.613601565361023,0.5106675624847412,0.0
8400,25,3300.995361328125,0.9471666812896729,3297.08056640625,1.0576224327087402,0.6919708251953125,0.695950984954834,0.5220507979393005,0.0
8450,25,10835.044921875,0.99297034740448,10831.0888671875,1.1082496643066406,0.6665704250335693,0.6693705916404724,0.518628716468811,0.0
8500,25,8001.01416015625,0.994228720664978,7997.078125,1.0957039594650269,0.6681846380233765,0.6721017360687256,0.5063468217849731,0.0
8550,25,13625.3232421875,0.9986387491226196,13621.4248046875,1.1433305740356445,0.6127926111221313,0.6185402870178223,0.5252336859703064,0.0
8600,25,12832.8603515625,1.0330398082733154,12828.8212890625,1.1625373363494873,0.6573508977890015,0.6620891094207764,0.5242578983306885,0.0
8650,26,10734.0751953125,0.9149980545043945,10730.3037109375,1.045846939086914,0.6515634059906006,0.6561530232429504,0.502511739730835,0.0
8700,26,9072.951171875,1.0232208967208862,9068.9990234375,1.147779107093811,0.6334105730056763,0.6384761333465576,0.5087260603904724,0.0
8750,26,10133.013671875,0.988150417804718,10129.044921875,1.1055622100830078,0.6714184284210205,0.6760776042938232,0.5268567204475403,0.0
8800,26,6002.31689453125,0.8973104953765869,5998.4951171875,1.0312447547912598,0.6784361004829407,0.683184802532196,0.5316209197044373,0.0
8850,26,2957.8603515625,0.9790024161338806,2953.934814453125,1.1140714883804321,0.6590226888656616,0.6634944677352905,0.5100287795066833,0.0
8900,26,6269.17041015625,0.9909414649009705,6265.2314453125,1.0985462665557861,0.6598075032234192,0.6629712581634521,0.5270849466323853,0.0
8950,26,3416.657958984375,0.923046350479126,3412.905517578125,1.0535252094268799,0.6373403072357178,0.6434680223464966,0.4947815537452698,0.0
9000,27,6100.68701171875,0.9357876777648926,6096.8828125,1.0723379850387573,0.6254441738128662,0.6292449235916138,0.5413524508476257,0.0
9050,27,8507.142578125,1.01298189163208,8503.171875,1.1673786640167236,0.6407501101493835,0.6462310552597046,0.5036270618438721,0.0
9100,27,11071.1240234375,0.9599591493606567,11067.2412109375,1.0986285209655762,0.6480938792228699,0.6525262594223022,0.5230388641357422,0.0
9150,27,27866.90234375,1.0495061874389648,27862.837890625,1.190739631652832,0.6514163017272949,0.6561736464500427,0.5156961679458618,0.0
9200,27,15668.0634765625,0.9976904392242432,15664.171875,1.0976531505584717,0.6366429328918457,0.6413478255271912,0.5172469615936279,0.0
9250,27,13453.689453125,1.0444626808166504,13449.71875,1.1586612462997437,0.619245707988739,0.6236461400985718,0.524669885635376,0.0
9300,27,14663.7734375,0.9820548295974731,14659.9189453125,1.0895593166351318,0.6369507908821106,0.6416244506835938,0.5034687519073486,0.0
9350,28,15568.16796875,0.953637957572937,15564.3388671875,1.0722600221633911,0.6450337171554565,0.649773120880127,0.5073968172073364,0.0
9400,28,20097.416015625,1.028158187866211,20093.451171875,1.1342780590057373,0.6390838623046875,0.6435343623161316,0.5222961902618408,0.0
9450,28,10059.96875,0.9947335720062256,10056.1337890625,1.0911866426467896,0.62800532579422,0.6308035850524902,0.4902944564819336,0.0
9500,28,7929.66455078125,0.9383267164230347,7925.875,1.0802900791168213,0.6277307868003845,0.6325881481170654,0.5102277994155884,0.0
9550,28,4065.22412109375,0.9093352556228638,4061.48046875,1.015102744102478,0.6562211513519287,0.6589517593383789,0.5039021968841553,0.0
9600,28,54758.15625,1.0001260042190552,54754.32421875,1.0997563600540161,0.610680341720581,0.613810658454895,0.5068668723106384,0.0
9650,28,9991.93359375,0.9792616367340088,9988.1123046875,1.0907840728759766,0.6134624481201172,0.617092490196228,0.5204427242279053,0.0
9700,29,10822.6025390625,0.9878842830657959,10818.7158203125,1.113194227218628,0.6372021436691284,0.6409702301025391,0.5082874298095703,0.0
9750,29,12619.5576171875,0.9975486993789673,12615.544921875,1.1354550123214722,0.6840758323669434,0.6896937489509583,0.506923258304596,0.0
9800,29,12897.1494140625,0.9526772499084473,12893.3701171875,1.0578769445419312,0.6179711222648621,0.6211568117141724,0.5297254323959351,0.0
