step,epoch,total,recon,dyn,pred_recon,var,a_v,a_omega,state_std,std0,std1,std2,std3
50,1,1.0851471424102783,0.48423993587493896,0.037050746381282806,0.5638565421104431,0.0,1.0,1.0,0.36750372499227524,0.17183774709701538,0.1919671595096588,0.6749808192253113,0.4312291741371155
100,2,0.8510556221008301,0.38083189725875854,0.04323772341012955,0.4269859790802002,0.0,1.0,1.0,0.4801415950059891,0.3353639245033264,0.2640884518623352,0.7520000338554382,0.5691139698028564
150,2,0.7916167378425598,0.3354516625404358,0.04267127439379692,0.413493812084198,0.0,1.0,1.0,0.47529885172843933,0.2888111472129822,0.25434744358062744,0.7681941986083984,0.5898426175117493
200,3,0.7231630086898804,0.298589825630188,0.0437413826584816,0.38083183765411377,0.0,1.0,1.0,0.47860800474882126,0.3027401566505432,0.2292761504650116,0.804330587387085,0.5780851244926453
250,3,0.6660880446434021,0.260223388671875,0.04862859845161438,0.3572360575199127,0.0,1.0,1.0,0.4721626825630665,0.27799779176712036,0.22489865124225616,0.7631273865699768,0.6226269006729126
300,4,0.6474599838256836,0.24017471075057983,0.05227551609277725,0.3550097942352295,0.0,1.0,1.0,0.49053003638982773,0.30834272503852844,0.2593179941177368,0.817407488822937,0.5770519375801086
350,4,0.6013382077217102,0.22063377499580383,0.054314032196998596,0.3263903856277466,0.0,1.0,1.0,0.4902593493461609,0.2983751893043518,0.2580631971359253,0.7741245627403259,0.6304744482040405
400,5,0.6032010316848755,0.20678481459617615,0.06000030040740967,0.3364158868789673,0.0,1.0,1.0,0.4815182462334633,0.2806328237056732,0.24491149187088013,0.8073174953460693,0.5932111740112305
450,5,0.5688632130622864,0.20145666599273682,0.05124251917004585,0.3161640167236328,0.0,1.0,1.0,0.48840852826833725,0.29463276267051697,0.26409322023391724,0.8162432312965393,0.5786648988723755
500,6,0.5778872966766357,0.19557233154773712,0.05912381410598755,0.3231911361217499,0.0,1.0,1.0,0.4782375656068325,0.27707672119140625,0.23080144822597504,0.7794725298881531,0.6255995631217957
550,6,0.5670831799507141,0.1990240216255188,0.05563370883464813,0.312425434589386,0.0,1.0,1.0,0.4937397465109825,0.3019562363624573,0.26645639538764954,0.785656750202179,0.6208896040916443
600,7,0.5542242527008057,0.19513919949531555,0.055983904749155045,0.30310118198394775,0.0,1.0,1.0,0.48227590322494507,0.2657017707824707,0.2573878765106201,0.789206862449646,0.6168071031570435
