step,epoch,recon,dyn,pred_recon,var,l1,anchor,anchor_pred,total,latent_std
50,1,0.5415185689926147,0.0023971134796738625,0.5451483130455017,0.0,0.005745722912251949,0.33205026388168335,0.3319205939769745,1.7530405521392822,0.4668138027191162
100,1,0.38525494933128357,0.001974742626771331,0.37569957971572876,0.0,0.013277336955070496,0.30213338136672974,0.301903635263443,1.3669795989990234,0.4628943204879761
150,1,0.3488849699497223,0.0018663897644728422,0.3372178375720978,0.0,0.03101847507059574,0.34557586908340454,0.3450823724269867,1.378658413887024,0.4623977243900299
200,1,0.31515011191368103,0.0017623525345698,0.3041841983795166,0.0,0.044907111674547195,0.2995603680610657,0.29908692836761475,1.2197887897491455,0.4633696377277374
250,1,0.30848047137260437,0.002491036895662546,0.29040098190307617,0.0,0.05302760377526283,0.2874923348426819,0.28709810972213745,1.1760159730911255,0.4612467288970947
300,1,0.294962614774704,0.0026129961479455233,0.2789175510406494,0.0,0.06155596300959587,0.30819451808929443,0.30793726444244385,1.1926865577697754,0.4699685573577881
350,1,0.26649487018585205,0.002967684529721737,0.2570537328720093,0.0,0.0678815171122551,0.25905585289001465,0.2591550946235657,1.0447951555252075,0.4764636158943176
400,1,0.2513152062892914,0.00556463748216629,0.24326401948928833,0.0,0.07379749417304993,0.21410730481147766,0.2143334150314331,0.9286583662033081,0.4802371859550476
450,1,0.2618713080883026,0.004731898661702871,0.25983813405036926,0.0,0.07248041778802872,0.18304778635501862,0.18320316076278687,0.8927647471427917,0.4885821044445038
500,1,0.28669092059135437,0.009952481836080551,0.28396323323249817,0.0,0.058963529765605927,0.07476222515106201,0.07464871555566788,0.7300765514373779,0.4963057041168213
550,1,0.2422143667936325,0.00554758170619607,0.24226419627666473,0.0,0.05270930007100105,0.018931424245238304,0.018794899806380272,0.5278052091598511,0.5042471289634705
600,1,0.21885797381401062,0.003852113615721464,0.2194949984550476,0.0,0.047217682003974915,0.010547708719968796,0.010404601693153381,0.46320459246635437,0.4992641508579254
650,1,0.20999053120613098,0.0034029290545731783,0.21043187379837036,0.0,0.04238008335232735,0.011118973605334759,0.011065712198615074,0.4460523724555969,0.49574679136276245
700,1,0.19943256676197052,0.0030365949496626854,0.20171965658664703,0.0,0.039282429963350296,0.0076551432721316814,0.0075989896431565285,0.4194822311401367,0.49459201097488403
750,1,0.18792776763439178,0.0025241589173674583,0.18694454431533813,0.0,0.035265661776065826,0.005273094400763512,0.005213133059442043,0.3879179358482361,0.48794811964035034
800,1,0.17989036440849304,0.0021732659079134464,0.1830623894929886,0.0,0.03351760283112526,0.004782966338098049,0.004766826517879963,0.3747093379497528,0.4900204539299011
850,1,0.18823495507240295,0.0015456532128155231,0.18875837326049805,0.0,0.033050376921892166,0.0043724821880459785,0.004339270293712616,0.3872837722301483,0.4899887442588806
900,1,0.18162572383880615,0.002173682674765587,0.18387064337730408,0.0,0.03248968347907066,0.004317345097661018,0.004273961763828993,0.3762938380241394,0.4885806143283844
950,1,0.17938724160194397,0.0019005918875336647,0.18105393648147583,0.0,0.031293582171201706,0.0035269283689558506,0.0034829031210392714,0.3693828880786896,0.4891244173049927
1000,1,0.1726931631565094,0.0016068271361291409,0.17277666926383972,0.0,0.03072025068104267,0.0042751990258693695,0.0042710634879767895,0.35565364360809326,0.48419883847236633
1050,1,0.17691513895988464,0.001969581004232168,0.17850014567375183,0.0,0.029655128717422485,0.0038022371008992195,0.0037577571347355843,0.3649744987487793,0.480292946100235
1100,1,0.17165128886699677,0.001747622387483716,0.1681940257549286,0.0,0.029307041317224503,0.003232092596590519,0.003206232562661171,0.3480605483055115,0.48611247539520264
1150,1,0.16812390089035034,0.0014536851085722446,0.17064182460308075,0.0,0.02801523357629776,0.002681957557797432,0.0026554767973721027,0.3455848693847656,0.48523184657096863
1200,1,0.1638283133506775,0.0013663116842508316,0.16606785356998444,0.0,0.027275891974568367,0.002539500594139099,0.0025197388604283333,0.3363489806652069,0.4856504797935486
1250,1,0.16235506534576416,0.0013404744677245617,0.16599319875240326,0.0,0.026944385841488838,0.0024479664862155914,0.0024240235798060894,0.3345876634120941,0.48237937688827515
1300,1,0.16025838255882263,0.0013521893415600061,0.16227564215660095,0.0,0.025960773229599,0.0025767991319298744,0.002556049032136798,0.32904502749443054,0.4833052158355713
1350,1,0.1630895435810089,0.0013118672650307417,0.1669853925704956,0.0,0.026981018483638763,0.00251303194090724,0.0024968665093183517,0.3364236652851105,0.4768034517765045
1400,1,0.167448952794075,0.0013330959482118487,0.16742950677871704,0.0,0.025294989347457886,0.002612370066344738,0.002591775730252266,0.34144100546836853,0.47659170627593994
1450,1,0.15764470398426056,0.0011370417196303606,0.15844516456127167,0.0,0.025517966598272324,0.002226932905614376,0.00221542501822114,0.3216947913169861,0.48431235551834106
1500,1,0.15876807272434235,0.0012944701593369246,0.1567915380001068,0.0,0.025057770311832428,0.002061482984572649,0.0020549222826957703,0.3209955394268036,0.4778796434402466
1550,1,0.15606677532196045,0.0012917604763060808,0.15567724406719208,0.0,0.024237055331468582,0.0026471582241356373,0.0026429295539855957,0.3183501064777374,0.4798504114151001
1600,1,0.15196505188941956,0.0011205821065232158,0.1535263955593109,0.0,0.02467004396021366,0.0017631581285968423,0.0017584883607923985,0.3101583421230316,0.4800007939338684
1650,1,0.14893178641796112,0.0010965645778924227,0.1501276195049286,0.0,0.024234751239418983,0.0022335697431117296,0.0022225412540137768,0.30463629961013794,0.4800550639629364
1700,1,0.14756058156490326,0.0011500066611915827,0.14943915605545044,0.0,0.023909717798233032,0.0017747010570019484,0.001765446038916707,0.30171382427215576,0.4748595654964447
1750,1,0.15008217096328735,0.0010596371721476316,0.15036967396736145,0.0,0.023242635652422905,0.0018076153937727213,0.0017934299539774656,0.3051357567310333,0.47894442081451416
1800,1,0.14486029744148254,0.0008868800359778106,0.14453113079071045,0.0,0.022754792124032974,0.001795691903680563,0.0017881856765598059,0.2938849627971649,0.47343456745147705
1850,1,0.15420258045196533,0.0009234751341864467,0.152109295129776,0.0,0.021902352571487427,0.001579388859681785,0.0015662049409002066,0.31040287017822266,0.4709557890892029
