step,epoch,total,recon,dyn,pred_recon,var,a_v,a_omega,state_std,std0,std1,std2,std3
2550,28,0.638396143913269,0.12298114597797394,0.035078056156635284,0.16463446617126465,0.0,1.0,1.0,0.4314185231924057,0.28184691071510315,0.2877298891544342,0.42116308212280273,0.7349342107772827
2600,29,0.628379225730896,0.1301465481519699,0.029190782457590103,0.20632484555244446,0.0,1.0,1.0,0.3206558860838413,0.26532837748527527,0.2886738181114197,0.17278389632701874,0.5558374524116516
2650,29,0.5668907165527344,0.12296023964881897,0.0281039010733366,0.16289149224758148,0.0,1.0,1.0,0.32122188806533813,0.2441352754831314,0.2776879072189331,0.15864746272563934,0.6044169068336487
2700,30,0.473239541053772,0.11678095906972885,0.020048396661877632,0.1559746265411377,0.0,1.0,1.0,0.3049955703318119,0.2544764578342438,0.2884964346885681,0.13406579196453094,0.5429435968399048
2750,30,0.48537933826446533,0.10895681381225586,0.021869637072086334,0.15772616863250732,0.0,1.0,1.0,0.2997494228184223,0.24464643001556396,0.26638543605804443,0.13252468407154083,0.55544114112854
2800,31,0.5205427408218384,0.11422945559024811,0.024570908397436142,0.16060420870780945,0.0,1.0,1.0,0.3051290847361088,0.24441342055797577,0.2758970260620117,0.1608046591281891,0.5394012331962585
2850,31,0.4452139139175415,0.11659447103738785,0.01773570105433464,0.15126243233680725,0.0,1.0,1.0,0.28616271167993546,0.24123837053775787,0.2660614550113678,0.13148532807826996,0.5058656930923462
2900,32,0.48506736755371094,0.1153402253985405,0.021224370226264,0.15748342871665955,0.0,1.0,1.0,0.28410910815000534,0.22726663947105408,0.27937471866607666,0.1478385627269745,0.48195651173591614
2950,33,0.4614642858505249,0.11560125648975372,0.01945323497056961,0.15133066475391388,0.0,1.0,1.0,0.28690313547849655,0.22463737428188324,0.2595870792865753,0.13945050537586212,0.5239375829696655
3000,33,0.4581535756587982,0.10847140848636627,0.020059041678905487,0.14909175038337708,0.0,1.0,1.0,0.28876785933971405,0.20930446684360504,0.25736621022224426,0.17771567404270172,0.5106850862503052
3050,34,0.47343313694000244,0.10808604955673218,0.021931877359747887,0.1460282951593399,0.0,1.0,1.0,0.30598053336143494,0.22566252946853638,0.26823413372039795,0.19555425643920898,0.5344712138175964
3100,34,0.4943349063396454,0.11392995715141296,0.02277221344411373,0.1526828110218048,0.0,1.0,1.0,0.3099166043102741,0.21425282955169678,0.2614700198173523,0.1913052350282669,0.5726383328437805
3150,35,0.5472344160079956,0.11845353990793228,0.027639618143439293,0.15238472819328308,0.0,1.0,1.0,0.32202552258968353,0.21656402945518494,0.2588948607444763,0.21651270985603333,0.5961304903030396
3200,35,0.5604391098022461,0.11534465849399567,0.029058251529932022,0.15451191365718842,0.0,1.0,1.0,0.30915943905711174,0.2211340218782425,0.26471322774887085,0.1926233470439911,0.5581671595573425
3250,36,0.4957336187362671,0.11434955894947052,0.023725636303424835,0.1441277116537094,0.0,1.0,1.0,0.29658081755042076,0.20903392136096954,0.24767827987670898,0.21319052577018738,0.5164205431938171
3300,36,0.6300439238548279,0.12388253211975098,0.03433532267808914,0.16280819475650787,0.0,1.0,1.0,0.40506182983517647,0.20812426507472992,0.2670817971229553,0.406203955411911,0.7388373017311096
3350,37,0.6224245429039001,0.13433508574962616,0.03374999016523361,0.15058954060077667,0.0,1.0,1.0,0.4271742068231106,0.2395506054162979,0.2755148410797119,0.4750569760799408,0.7185744047164917
3400,37,0.5090951919555664,0.11188449710607529,0.02473469451069832,0.14986377954483032,0.0,1.0,1.0,0.4430708810687065,0.2352069616317749,0.28051862120628357,0.4880322217941284,0.7685257196426392
3450,38,0.4741438925266266,0.125567227602005,0.0208839550614357,0.1397370994091034,0.0,1.0,1.0,0.43635115772485733,0.24335628747940063,0.2650596499443054,0.4928824007511139,0.7441062927246094
3500,39,0.45609050989151,0.10655252635478973,0.02100621722638607,0.13947583734989166,0.0,1.0,1.0,0.4455352835357189,0.24446098506450653,0.2659692168235779,0.5082250833511353,0.763485848903656
3550,39,0.40142393112182617,0.10352090001106262,0.01638733595609665,0.13402968645095825,0.0,1.0,1.0,0.4581889137625694,0.2552463114261627,0.2685023844242096,0.48960497975349426,0.8194019794464111
3600,40,0.44634634256362915,0.10496658086776733,0.020884191617369652,0.1325378268957138,0.0,1.0,1.0,0.4602491445839405,0.24092136323451996,0.2677243649959564,0.5398684740066528,0.7924823760986328
3650,40,0.5604037642478943,0.132218137383461,0.028813421726226807,0.14005142450332642,0.0,1.0,1.0,0.4471006840467453,0.2585579752922058,0.27313995361328125,0.5089529156684875,0.7477518916130066
