step,epoch,recon,dyn,pred_recon,var,l1,anchor,anchor_pred,total,latent_std
50,1,0.6416784524917603,0.00771240284666419,0.6445900797843933,0.01740649901330471,0.012378840707242489,1.0018606185913086,0.9364337921142578,3.249694347381592,0.3007570803165436
100,1,0.44680166244506836,0.010715290904045105,0.4319317936897278,0.017391838133335114,0.013515292666852474,0.8464103937149048,0.7616139650344849,2.514878511428833,0.34682008624076843
150,1,0.4882061183452606,0.03841256722807884,0.48596638441085815,0.013271785341203213,0.017574094235897064,0.49936696887016296,0.4378170669078827,1.9630584716796875,0.3667851388454437
200,1,0.40351027250289917,0.00975742470473051,0.40189051628112793,0.012248245999217033,0.02109437994658947,0.13883379101753235,0.10140234231948853,1.0676636695861816,0.37964877486228943
250,1,0.33042168617248535,0.004898362793028355,0.3338932991027832,0.009809557348489761,0.024584192782640457,0.0792028084397316,0.053735386580228806,0.8119856715202332,0.3828192353248596
300,1,0.30018606781959534,0.0037719332613050938,0.30323660373687744,0.009846906177699566,0.027461402118206024,0.06014641746878624,0.041345156729221344,0.7185605764389038,0.38204726576805115
350,1,0.2825745642185211,0.0028519462794065475,0.2857644557952881,0.009310833178460598,0.030978232622146606,0.07406406104564667,0.04809653386473656,0.7026934027671814,0.3824462592601776
400,1,0.2735907733440399,0.0034358538687229156,0.27809008955955505,0.009286078624427319,0.033601999282836914,0.053619902580976486,0.03519358113408089,0.6532499194145203,0.3801264464855194
450,1,0.25039806962013245,0.0023313791025429964,0.25030213594436646,0.00883063580840826,0.03584739565849304,0.0438094399869442,0.03200070187449455,0.5877081751823425,0.3796992003917694
500,1,0.2439311295747757,0.0024854799266904593,0.24955534934997559,0.008330319076776505,0.037406858056783676,0.04544665664434433,0.0336325541138649,0.5834189653396606,0.38394004106521606
550,2,0.23392260074615479,0.0021050076466053724,0.23258641362190247,0.008361914195120335,0.03953775763511658,0.0518341138958931,0.033629465848207474,0.5624790787696838,0.38166436553001404
600,2,0.22358837723731995,0.002052934607490897,0.22524400055408478,0.008313421159982681,0.041515715420246124,0.03814054653048515,0.02795264683663845,0.5253334045410156,0.38250988721847534
650,2,0.21533359587192535,0.0018862824654206634,0.2197520136833191,0.008619244210422039,0.04391957074403763,0.036235261708498,0.02304854989051819,0.5049188733100891,0.3804417550563812
700,2,0.2206278145313263,0.002059776335954666,0.21844825148582458,0.008586466312408447,0.046206191182136536,0.036549050360918045,0.024754373356699944,0.5110719203948975,0.3834366500377655
750,2,0.19665756821632385,0.0016369447112083435,0.19900362193584442,0.00882420688867569,0.0481235645711422,0.03220567852258682,0.021954968571662903,0.46033114194869995,0.37712618708610535
800,2,0.19248855113983154,0.0015508546493947506,0.1946512907743454,0.008616738952696323,0.050260961055755615,0.03849906846880913,0.024385059252381325,0.46024182438850403,0.3789348006248474
850,2,0.1840190589427948,0.0015554872807115316,0.18873721361160278,0.008505814708769321,0.05230504274368286,0.0322471521794796,0.023742660880088806,0.4388596713542938,0.37606924772262573
900,2,0.19098125398159027,0.0015083934413269162,0.18934322893619537,0.007301646750420332,0.05431549996137619,0.031070077791810036,0.020200682803988457,0.44045963883399963,0.38301709294319153
