step,epoch,recon,dyn,pred_recon,var,anchor,anchor_pred,total,latent_std
50,1,0.6504224538803101,0.0037505782674998045,0.6512117385864258,0.01726328395307064,1.032218337059021,1.0115587711334229,3.366425037384033,0.19275043904781342
100,1,0.4192701280117035,0.009550541639328003,0.4122025668621063,0.017288876697421074,0.8939016461372375,0.8791592717170715,2.6313729286193848,0.3218272626399994
150,1,0.4663265347480774,0.014654002152383327,0.4472770392894745,0.00921589881181717,0.6747727394104004,0.6715757846832275,2.2838220596313477,0.36786529421806335
200,1,0.44060924649238586,0.019423870369791985,0.43537062406539917,0.012367801740765572,0.22735944390296936,0.20682716369628906,1.3419581651687622,0.3749309480190277
250,1,0.37243717908859253,0.006984661798924208,0.3734416663646698,0.0101028336212039,0.09797614067792892,0.08305270969867706,0.9439951777458191,0.38222798705101013
300,1,0.31804683804512024,0.0034493901766836643,0.32194799184799194,0.009128899313509464,0.06266328692436218,0.06565556675195694,0.7808919548988342,0.38398200273513794
350,1,0.28805074095726013,0.0027428686153143644,0.2880319356918335,0.00957669597119093,0.06527302414178848,0.05398499593138695,0.7076601982116699,0.37883278727531433
400,1,0.2822137475013733,0.002359839854761958,0.280173122882843,0.008458040654659271,0.04647308588027954,0.04642212390899658,0.6660999655723572,0.38150104880332947
450,1,0.25453582406044006,0.0022475910373032093,0.2571066617965698,0.00872612651437521,0.05643385276198387,0.048294078558683395,0.6273441314697266,0.38089290261268616
500,1,0.2336016595363617,0.0018824953585863113,0.235798180103302,0.008836762048304081,0.05010620877146721,0.05773577094078064,0.5879610776901245,0.3803617060184479
550,2,0.22704806923866272,0.002103738486766815,0.22985054552555084,0.009458924643695354,0.047167133539915085,0.03859218955039978,0.5542206168174744,0.37843266129493713
600,2,0.21799975633621216,0.0020764681976288557,0.2217330038547516,0.007532748859375715,0.03893840312957764,0.033707596361637115,0.5219879746437073,0.38204625248908997
650,2,0.20635731518268585,0.001663600909523666,0.20810137689113617,0.006735987961292267,0.032596930861473083,0.02874985709786415,0.48420506715774536,0.3829006850719452
700,2,0.19972458481788635,0.001585387042723596,0.20070400834083557,0.008055577985942364,0.0343051515519619,0.03640618175268173,0.4807808995246887,0.38038644194602966
750,2,0.20582278072834015,0.0014648438664153218,0.2055799663066864,0.009086932055652142,0.03402745723724365,0.03455125913023949,0.4905332624912262,0.3802172839641571
800,2,0.19010251760482788,0.0014822435332462192,0.19010266661643982,0.00764184445142746,0.03195968270301819,0.03158371523022652,0.45287269353866577,0.3802809417247772
850,2,0.18712246417999268,0.0014906004071235657,0.18603183329105377,0.008829797618091106,0.03140496090054512,0.02583087794482708,0.44071051478385925,0.3793805241584778
900,2,0.17962665855884552,0.0012415575329214334,0.1765265315771103,0.007781630847603083,0.03244871273636818,0.028377076610922813,0.42600217461586,0.3770151138305664
950,2,0.17988570034503937,0.0013425694778561592,0.18345540761947632,0.007690275553613901,0.031246740370988846,0.026389891281723976,0.4300106167793274,0.3810661733150482
1000,2,0.17631426453590393,0.0014559775590896606,0.17684847116470337,0.007940570823848248,0.03053026832640171,0.0262925922870636,0.41938215494155884,0.38027000427246094
1050,3,0.17131584882736206,0.001170122530311346,0.17198556661605835,0.008195765316486359,0.028249477967619896,0.02313384972512722,0.4040506184101105,0.38012346625328064
1100,3,0.16724814474582672,0.0011092907516285777,0.1706116646528244,0.008470460772514343,0.022709473967552185,0.02101796679198742,0.3911670446395874,0.37879833579063416
1150,3,0.16748932003974915,0.00107522530015558,0.16859591007232666,0.008192872628569603,0.025482023134827614,0.024993276223540306,0.39582863450050354,0.37992730736732483
1200,3,0.1649191677570343,0.001261211815290153,0.16537883877754211,0.008313621394336224,0.030135273933410645,0.026005638763308525,0.3960137367248535,0.3770902752876282
1250,3,0.1671208143234253,0.0011837545316666365,0.16834382712841034,0.008726868778467178,0.03319551423192024,0.02665095403790474,0.40522173047065735,0.3798999488353729
1300,3,0.1591845601797104,0.001193821313790977,0.16182078421115875,0.008309688419103622,0.030111951753497124,0.023806778714060783,0.38442757725715637,0.3766299784183502
1350,3,0.1593712717294693,0.0010122050298377872,0.16055819392204285,0.008738924749195576,0.02589091658592224,0.02999669313430786,0.385568231344223,0.3775813579559326
1400,3,0.16182397305965424,0.0012227293336763978,0.16170288622379303,0.007464598398655653,0.027759075164794922,0.029108142480254173,0.3890813887119293,0.38154155015945435
1450,3,0.15829256176948547,0.0009687645360827446,0.15946704149246216,0.007658144924789667,0.025083649903535843,0.020800134167075157,0.3722703158855438,0.38210591673851013
1500,3,0.16166116297245026,0.0009496256825514138,0.16188165545463562,0.008615526370704174,0.023153802379965782,0.02309565246105194,0.3793574273586273,0.3772353231906891
1550,4,0.15514618158340454,0.0009051189990714192,0.15283989906311035,0.007506930269300938,0.021837616339325905,0.020700277760624886,0.35893604159355164,0.3782517611980438
1600,4,0.1516846865415573,0.001021862612105906,0.15353620052337646,0.007836409844458103,0.021016612648963928,0.020479489117860794,0.3555752635002136,0.3789931833744049
1650,4,0.15361590683460236,0.0009725095005705953,0.15662135183811188,0.007189431693404913,0.02232673205435276,0.020429512485861778,0.3611554503440857,0.3784410059452057
1700,4,0.15553691983222961,0.0010200351243838668,0.15716955065727234,0.008087907917797565,0.023462314158678055,0.023926444351673126,0.3692031502723694,0.3761831820011139
1750,4,0.149860218167305,0.0010511785512790084,0.14948488771915436,0.007683183532208204,0.023741839453577995,0.02291773445904255,0.3547390103340149,0.37890806794166565
1800,4,0.15058524906635284,0.0009042966412380338,0.15461288392543793,0.007866987027227879,0.02826172672212124,0.02047070674598217,0.3627018332481384,0.37631815671920776
1850,4,0.15196789801120758,0.0010384742636233568,0.15453629195690155,0.008692565374076366,0.029359623789787292,0.02310124970972538,0.3686961233615875,0.3772936463356018
1900,4,0.14954492449760437,0.0009599143522791564,0.15055716037750244,0.008184928447008133,0.02200423553586006,0.02499259077012539,0.356243759393692,0.3759329319000244
1950,4,0.15963530540466309,0.0009565660730004311,0.1601601243019104,0.008210006169974804,0.028953874483704567,0.022606411948800087,0.3805222809314728,0.38082391023635864
2000,4,0.14685387909412384,0.0007071668514981866,0.1495414674282074,0.00795288197696209,0.021559642627835274,0.018122827634215355,0.34473785758018494,0.37968283891677856
2050,5,0.15416447818279266,0.0008009103476069868,0.156792551279068,0.008779156021773815,0.026789112016558647,0.021508051082491875,0.3688342571258545,0.37919023633003235
2100,5,0.14657236635684967,0.000927527085877955,0.14731886982917786,0.007368834223598242,0.02427821233868599,0.019186194986104965,0.3456519842147827,0.378773957490921
2150,5,0.1536029428243637,0.0008541459101252258,0.15028205513954163,0.008334479294717312,0.020447049289941788,0.018556654453277588,0.35207733511924744,0.3783625364303589
2200,5,0.144545778632164,0.0008996915421448648,0.14517149329185486,0.008360344916582108,0.02492249570786953,0.023836256936192513,0.34773606061935425,0.3776751458644867
2250,5,0.1469382792711258,0.0009554388234391809,0.14644943177700043,0.007762880064547062,0.021988308057188988,0.020721182227134705,0.34481552243232727,0.37469911575317383
2300,5,0.14565624296665192,0.0009348857565782964,0.14606702327728271,0.007901286706328392,0.021029841154813766,0.020799020305275917,0.3423883020877838,0.37669023871421814
2350,5,0.14267316460609436,0.0008377727936021984,0.14464494585990906,0.00807854812592268,0.024449363350868225,0.021958429366350174,0.342642217874527,0.37815961241722107
2400,5,0.14555907249450684,0.0008233149419538677,0.1442948430776596,0.008078161627054214,0.021590828895568848,0.02217082493007183,0.34251707792282104,0.38102394342422485
2450,5,0.13950276374816895,0.0007140655070543289,0.14049139618873596,0.009065022692084312,0.02380276285111904,0.01949542760848999,0.33307144045829773,0.3773600459098816
2500,5,0.14305377006530762,0.0008746820385567844,0.1415667086839676,0.007239116821438074,0.024146854877471924,0.02283858135342598,0.3397197127342224,0.3819422423839569
2550,6,0.139879509806633,0.0007966194534674287,0.14219731092453003,0.0064360471442341805,0.024480512365698814,0.024240542203187943,0.33803054690361023,0.3802815079689026
2600,6,0.14509204030036926,0.0008929063915275037,0.14443722367286682,0.0076200044713914394,0.023577868938446045,0.022144172340631485,0.34376421570777893,0.3768460154533386
2650,6,0.1372089982032776,0.0008326481911353767,0.1398017853498459,0.008044722490012646,0.02187121845781803,0.019119227305054665,0.3268785774707794,0.3772836923599243
2700,6,0.1387069821357727,0.0008016276988200843,0.1408333033323288,0.008528792299330235,0.021704232320189476,0.022159535437822342,0.33273449540138245,0.3772422969341278
2750,6,0.13702860474586487,0.0008356745238415897,0.1367989480495453,0.008016320876777172,0.01792910322546959,0.017331156879663467,0.31793978810310364,0.3757971525192261
2800,6,0.13616210222244263,0.0008973574149422348,0.13701841235160828,0.007938848808407784,0.021983709186315536,0.019841797649860382,0.32384225726127625,0.37883779406547546
2850,6,0.1369306892156601,0.0007029470289126039,0.13852521777153015,0.008048656396567822,0.020751364529132843,0.02136440947651863,0.3263233006000519,0.3768831193447113
2900,6,0.13769850134849548,0.000860034953802824,0.13869765400886536,0.0077022225596010685,0.01913812942802906,0.017956171184778214,0.3220527172088623,0.3768807649612427
2950,6,0.13391156494617462,0.0007874520379118621,0.1383339762687683,0.008068091236054897,0.018147235736250877,0.01768355630338192,0.3169318735599518,0.3760429322719574
