step,epoch,total,recon,dyn,pred_recon,anchor,anchor_pred,gain,a_v_mean
1550,17,0.5514257550239563,0.2707720696926117,0.004441370721906424,0.2718523144721985,0.0022112480364739895,0.0021487283520400524,0.0,0.7824212312698364
1600,18,0.5462797284126282,0.2694041132926941,0.004035986494272947,0.2696465849876404,0.0016221327241510153,0.0015709660947322845,0.0,0.7743498682975769
1650,18,0.5333108305931091,0.2628512978553772,0.0035794072318822145,0.2635535001754761,0.0016746927285566926,0.001651909202337265,0.0,0.7717359066009521
1700,19,0.5412434339523315,0.2665135860443115,0.004368353169411421,0.26685696840286255,0.001783706247806549,0.0017207622295245528,0.0,0.7712688446044922
1750,19,0.5390581488609314,0.2650175094604492,0.004814732354134321,0.26654958724975586,0.0013501488137990236,0.001326119527220726,0.0,0.7665982246398926
1800,20,0.5944265127182007,0.276775985956192,0.007323502097278833,0.27118828892707825,0.019590452313423157,0.019548306241631508,0.0,0.7686145305633545
1850,20,0.5352011322975159,0.2642008662223816,0.004676926415413618,0.2622514069080353,0.0020507145673036575,0.002021190244704485,0.0,0.7652342915534973
1900,21,0.5368924140930176,0.2646685838699341,0.006045661401003599,0.2628219723701477,0.001698323292657733,0.0016579278744757175,0.0,0.7592456340789795
1950,21,0.533379316329956,0.2641531229019165,0.0040063452906906605,0.26173123717308044,0.0017684630583971739,0.0017201302107423544,0.0,0.7584874629974365
2000,22,0.527188241481781,0.26018834114074707,0.00418025953695178,0.25934407114982605,0.0017435820773243904,0.0017320463666692376,0.0,0.7551314234733582
2050,23,0.536263644695282,0.26265859603881836,0.007375706918537617,0.2616104483604431,0.0023228907957673073,0.0022959853522479534,0.0,0.7510812282562256
2100,23,0.5287230014801025,0.2616308331489563,0.004075933713465929,0.2597992420196533,0.001612531254068017,0.0016044445801526308,0.0,0.7472547888755798
2150,24,0.5328283309936523,0.26349034905433655,0.0027663768269121647,0.26338228583335876,0.0016059132758527994,0.0015833822544664145,0.0,0.7445109486579895
2200,24,0.5255199074745178,0.25833168625831604,0.0035307647194713354,0.2601665258407593,0.0017623277381062508,0.0017286112997680902,0.0,0.7436071634292603
2250,25,0.5300039649009705,0.26248830556869507,0.004038308281451464,0.2606353163719177,0.0014333463041111827,0.0014086392475292087,0.0,0.741400420665741
2300,25,0.5176331400871277,0.2553637623786926,0.003702387912198901,0.2552442252635956,0.0016776231350377202,0.0016451678238809109,0.0,0.7375787496566772
2350,26,0.5173960328102112,0.25600457191467285,0.0022867396473884583,0.25592878460884094,0.0015977078583091497,0.0015781940892338753,0.0,0.7429289817810059
2400,26,0.5150631666183472,0.25489842891693115,0.0025132063310593367,0.2545120418071747,0.0015760597307235003,0.001563459518365562,0.0,0.7409814596176147
2450,27,0.5120188593864441,0.2524227201938629,0.0024523609317839146,0.2538917064666748,0.0016466302331537008,0.0016054512234404683,0.0,0.7387170791625977
2500,27,0.5130394101142883,0.2547914981842041,0.00196632812730968,0.253121942281723,0.0016027393285185099,0.001556883449666202,0.0,0.738690972328186
2550,28,0.5161789655685425,0.25559094548225403,0.0021094908006489277,0.2557116150856018,0.0013920405181124806,0.001374850980937481,0.0,0.737398087978363
2600,28,0.5090228319168091,0.2506439983844757,0.00214926665648818,0.2530233860015869,0.001619880087673664,0.0015863176668062806,0.0,0.7365524768829346
2650,29,0.5124638676643372,0.2527044415473938,0.0021058283746242523,0.2547607421875,0.0014561139978468418,0.0014367325929924846,0.0,0.735419750213623
2700,30,0.5206929445266724,0.2566474378108978,0.002694426802918315,0.25799447298049927,0.001693429658189416,0.0016631261678412557,0.0,0.7372292280197144
2750,30,0.5143188834190369,0.2553640305995941,0.002472946420311928,0.25307679176330566,0.0017165557947009802,0.0016886049415916204,0.0,0.7350373268127441
2800,31,0.5122745633125305,0.2533443570137024,0.002006324240937829,0.2539135217666626,0.001515879645012319,0.001494472729973495,0.0,0.7339871525764465
2850,31,0.5082951188087463,0.2514415979385376,0.001957884058356285,0.25194188952445984,0.0014838401693850756,0.0014698461163789034,0.0,0.7335259914398193
2900,32,0.49888983368873596,0.24677228927612305,0.0025060053449124098,0.24674415588378906,0.0014475779607892036,0.001419776352122426,0.0,0.7322589159011841
2950,32,0.5037316679954529,0.24818813800811768,0.0020881565287709236,0.25008833408355713,0.0016915240557864308,0.0016755035612732172,0.0,0.7306680083274841
3000,33,0.5055921673774719,0.24940082430839539,0.0024835611693561077,0.2505323588848114,0.0016005353536456823,0.0015748736914247274,0.0,0.7285233736038208
3050,33,0.5029886364936829,0.24869678914546967,0.003033580258488655,0.24823927879333496,0.0015215505845844746,0.0014974453952163458,0.0,0.7282098531723022
3100,34,0.5039374232292175,0.24926377832889557,0.0031338799744844437,0.2480842024087906,0.0017401818186044693,0.0017154078232124448,0.0,0.7263948321342468
3150,34,0.5033901929855347,0.24904438853263855,0.0034049164969474077,0.24764148890972137,0.0016547481063753366,0.0016446849331259727,0.0,0.7267282009124756
3200,35,0.5000123977661133,0.24702417850494385,0.003732699900865555,0.2458016574382782,0.0017280615866184235,0.0017258120933547616,0.0,0.7250233888626099
3250,35,0.5038541555404663,0.2501843571662903,0.003408322809264064,0.2465522289276123,0.001865698373876512,0.0018435507081449032,0.0,0.7238039970397949
3300,36,0.499947190284729,0.24701878428459167,0.003326680511236191,0.2465638816356659,0.0015296851051971316,0.0015081457095220685,0.0,0.7220192551612854
3350,37,0.5053205490112305,0.24817433953285217,0.0042100511491298676,0.24875807762145996,0.002100863493978977,0.002077139914035797,0.0,0.7160018682479858
3400,37,0.49828121066093445,0.24429699778556824,0.004204294178634882,0.24648773670196533,0.0016491094138473272,0.0016430482501164079,0.0,0.7194081544876099
3450,38,0.5034289360046387,0.24636629223823547,0.003577260300517082,0.250123530626297,0.0016892089042812586,0.0016726161120459437,0.0,0.7193950414657593
3500,38,0.4923470616340637,0.24280866980552673,0.0030134334228932858,0.24326829612255096,0.0016360946465283632,0.0016205988358706236,0.0,0.7169603109359741
3550,39,0.4985964596271515,0.2448573112487793,0.003919566515833139,0.24660702049732208,0.0016153526958078146,0.0015971899265423417,0.0,0.7175254225730896
3600,39,0.4915814697742462,0.24120783805847168,0.002830562414601445,0.24445922672748566,0.0015476117841899395,0.001536256168037653,0.0,0.7173537015914917
3650,40,0.500764012336731,0.2459457516670227,0.002987512154504657,0.24829356372356415,0.0017697194125503302,0.0017674302216619253,0.0,0.7173589468002319
3700,40,0.4941919147968292,0.24275480210781097,0.0032647796906530857,0.24471920728683472,0.001732328557409346,0.0017207865603268147,0.0,0.7208313941955566
