step,epoch,pred,pred_block,pred_free,sigreg,anchor,anchor_pred,total,latent_std
50,1,0.07467475533485413,0.012023266404867172,0.06265149265527725,5.0223388671875,0.9616298079490662,0.8706339001655579,1.932050108909607,0.9526281356811523
100,1,0.120876744389534,0.05416960269212723,0.06670714169740677,5.2762451171875,0.5950711965560913,0.5209353566169739,1.263264536857605,0.9611356258392334
150,1,0.12105656415224075,0.01663302816450596,0.10442353785037994,3.4822189807891846,0.23791861534118652,0.16273681819438934,0.5391231179237366,0.9814358353614807
200,1,0.06706181913614273,0.007195334415882826,0.059866487979888916,3.1024701595306396,0.12217463552951813,0.0807659849524498,0.285514771938324,0.9802159070968628
250,1,0.06198329105973244,0.004136345349252224,0.05784694477915764,2.8074584007263184,0.1043260470032692,0.0626126229763031,0.24295924603939056,0.9814582467079163
300,1,0.063441701233387,0.0036689327098429203,0.05977276712656021,2.8279690742492676,0.09907788783311844,0.044514697045087814,0.22117412090301514,0.9859277009963989
350,1,0.05868048220872879,0.004266698844730854,0.05441378429532051,2.6318299770355225,0.09760015457868576,0.04547353461384773,0.21491332352161407,0.9874711632728577
400,1,0.06738152354955673,0.003474303288385272,0.06390722095966339,2.4927010536193848,0.061370767652988434,0.07325135916471481,0.2144671529531479,0.9900622963905334
450,1,0.05831257626414299,0.00284372316673398,0.0554688535630703,2.378021717071533,0.0786876231431961,0.03469197079539299,0.18358227610588074,0.9892325401306152
500,1,0.05696387588977814,0.0027723489329218864,0.054191526025533676,2.350093364715576,0.06202949211001396,0.058008432388305664,0.18875226378440857,0.9901400804519653
550,2,0.06280447542667389,0.0027910727076232433,0.06001340597867966,2.375542402267456,0.07204007357358932,0.043358027935028076,0.19008028507232666,0.9866539239883423
600,2,0.052743297070264816,0.0027917686384171247,0.04995152726769447,2.3531036376953125,0.06164509057998657,0.03878068923950195,0.16493460536003113,0.9859700798988342
650,2,0.053156230598688126,0.0024193867575377226,0.050736844539642334,2.4266529083251953,0.05874902009963989,0.03739367052912712,0.1614321917295456,0.9831125736236572
700,2,0.05395956709980965,0.0027821732219308615,0.05117739364504814,2.2745604515075684,0.05656569078564644,0.03576011583209038,0.1576581746339798,0.9804027080535889
750,2,0.053392503410577774,0.002218256238847971,0.05117424577474594,2.2428479194641113,0.04901000112295151,0.037746306508779526,0.1513630449771881,0.9779470562934875
800,2,0.05193931609392166,0.002365048509091139,0.049574267119169235,2.3074159622192383,0.06592924147844315,0.02739139273762703,0.15679703652858734,0.978367805480957
850,2,0.04986746609210968,0.002129781059920788,0.04773768410086632,2.1695780754089355,0.03742239624261856,0.0465681254863739,0.1447058767080307,0.9781080484390259
900,2,0.04793839156627655,0.002115866169333458,0.04582252353429794,2.2666192054748535,0.04010544717311859,0.04679587110877037,0.14617280662059784,0.9764102697372437
950,2,0.04718786105513573,0.0021023345179855824,0.04508552700281143,2.201601266860962,0.03895081207156181,0.03247366473078728,0.12962034344673157,0.9766864776611328
1000,2,0.04406198114156723,0.0016782332677394152,0.04238374903798103,2.1310579776763916,0.04075567051768303,0.03181968629360199,0.12729263305664062,0.9784103631973267
1050,3,0.04661150276660919,0.0022539030760526657,0.04435759782791138,2.121760606765747,0.04127472639083862,0.02863081730902195,0.1271258443593979,0.9768058061599731
1100,3,0.044956106692552567,0.0019394647097215056,0.043016642332077026,2.055598020553589,0.03481663390994072,0.04480591043829918,0.13485664129257202,0.9759190082550049
1150,3,0.04615127295255661,0.001935467473231256,0.04421580582857132,2.2670950889587402,0.0400453582406044,0.033963561058044434,0.1314956694841385,0.9768575429916382
1200,3,0.04373658448457718,0.002857174025848508,0.04087940976023674,2.084216833114624,0.036177296191453934,0.03961161896586418,0.12994658946990967,0.9774048328399658
1250,3,0.04425761476159096,0.002012366196140647,0.042245250195264816,2.07723331451416,0.03854290395975113,0.035581689327955246,0.12876836955547333,0.9768702983856201
1300,3,0.04185430705547333,0.0020192107185721397,0.03983509540557861,2.152967691421509,0.042526163160800934,0.025790778920054436,0.1209360882639885,0.9763271808624268
