step,epoch,total,recon,dyn,pred_recon,var,anchor,anchor_pred,a_v,a_omega,state_std,std0,std1,std2,std3
50,1,1.8919681310653687,0.6287068128585815,0.0021174598950892687,0.6358242034912109,0.0,0.3126397132873535,0.3126799166202545,0.9707872271537781,0.9695908427238464,0.4765619710087776,0.24709700047969818,0.24277399480342865,0.6904404759407043,0.7259364128112793
100,1,1.3779159784317017,0.39286088943481445,0.0019530869321897626,0.38817161321640015,0.0,0.29751384258270264,0.2974165976047516,0.9554963707923889,0.9184762239456177,0.47200193256139755,0.23804497718811035,0.2488178312778473,0.7079015970230103,0.6932433247566223
150,1,1.2857213020324707,0.34364500641822815,0.0016354365507140756,0.33664464950561523,0.0,0.30194804072380066,0.30184823274612427,0.9692205190658569,0.8552098870277405,0.4691244326531887,0.23554663360118866,0.22789007425308228,0.6946948170661926,0.7183662056922913
200,1,1.2878458499908447,0.32477283477783203,0.0023391316644847393,0.31234514713287354,0.0,0.32420212030410767,0.32418668270111084,0.9943560361862183,0.7993322610855103,0.4597444385290146,0.2059876173734665,0.21686621010303497,0.7115518450737,0.7045720815658569
250,1,1.2058886289596558,0.3002886176109314,0.002061938401311636,0.2837652564048767,0.0,0.30991309881210327,0.30985966324806213,1.0143251419067383,0.7503175139427185,0.4710152633488178,0.23412609100341797,0.23460884392261505,0.7265478372573853,0.688778281211853
300,1,1.1352533102035522,0.28005048632621765,0.0022015180438756943,0.2620086371898651,0.0,0.2959156334400177,0.2950770854949951,1.0265371799468994,0.7065257430076599,0.46501150727272034,0.22150982916355133,0.22343216836452484,0.7043353915214539,0.7107686400413513
350,1,1.1250712871551514,0.2663654088973999,0.004133747890591621,0.2559721767902374,0.0,0.29920709133148193,0.2993927597999573,1.0369433164596558,0.669988214969635,0.46960511058568954,0.2179817408323288,0.24540738761425018,0.696014404296875,0.7190169095993042
400,1,1.0747421979904175,0.26003000140190125,0.0027955039404332638,0.250474214553833,0.0,0.280224084854126,0.28121840953826904,1.0437105894088745,0.641343355178833,0.4778335653245449,0.23236392438411713,0.26341986656188965,0.6967983841896057,0.7187520861625671
450,1,1.005378246307373,0.2623240351676941,0.008572641760110855,0.2509523928165436,0.0,0.24161866307258606,0.24191053211688995,1.04099440574646,0.6203746199607849,0.4877984821796417,0.2586478888988495,0.27710261940956116,0.6810880899429321,0.7343553304672241
500,1,0.8359588384628296,0.27881425619125366,0.013278236612677574,0.28202134370803833,0.0,0.13032567501068115,0.13151928782463074,1.0399986505508423,0.6096217632293701,0.5018193647265434,0.2908984422683716,0.30328527092933655,0.6712371706962585,0.741856575012207
550,1,0.5547909736633301,0.24416665732860565,0.009151640348136425,0.24492117762565613,0.0,0.028421936556696892,0.028129596263170242,1.0525168180465698,0.6095978617668152,0.5004697144031525,0.2970969080924988,0.29665541648864746,0.6943113207817078,0.7138152122497559
600,2,0.47362077236175537,0.2213674783706665,0.0047737108543515205,0.22188712656497955,0.0,0.012931548058986664,0.012660875916481018,1.0666028261184692,0.6141678094863892,0.5015891194343567,0.2961307764053345,0.2976117730140686,0.6970306634902954,0.7155832648277283
650,2,0.4205678403377533,0.1996026486158371,0.0031734900549054146,0.20116406679153442,0.0,0.008394874632358551,0.008232769556343555,1.072810411453247,0.6192651391029358,0.4953813925385475,0.2924864590167999,0.2810516357421875,0.6742514371871948,0.7337360382080078
700,2,0.4273145794868469,0.20148441195487976,0.004918582737445831,0.20473429560661316,0.0,0.008035900071263313,0.008141404949128628,1.0665944814682007,0.6252925992012024,0.49854422360658646,0.2938167154788971,0.28419357538223267,0.7154226303100586,0.7007439732551575
750,2,0.39780983328819275,0.18934839963912964,0.002774100983515382,0.19206833839416504,0.0,0.006776145659387112,0.006842810194939375,1.0574785470962524,0.6315205693244934,0.49852000921964645,0.3031306862831116,0.27519461512565613,0.6874817609786987,0.7282729744911194
800,2,0.3860333561897278,0.18527601659297943,0.0021584059577435255,0.18741664290428162,0.0,0.005507814697921276,0.005674480926245451,1.0473473072052002,0.6388078331947327,0.4924383610486984,0.2788396179676056,0.2781161367893219,0.7213681936264038,0.6914294958114624
850,2,0.3741307556629181,0.17866018414497375,0.0021788091398775578,0.1836010068655014,0.0,0.004859494045376778,0.004831245634704828,1.0366206169128418,0.6465765237808228,0.4896372929215431,0.2618682384490967,0.29057571291923523,0.721669614315033,0.6844356060028076
900,2,0.3535516560077667,0.17007304728031158,0.0016037055756896734,0.173564150929451,0.0,0.004125372041016817,0.00418536551296711,1.0226244926452637,0.653922975063324,0.4852665811777115,0.2699618637561798,0.26048579812049866,0.7188873291015625,0.691731333732605
950,2,0.36628517508506775,0.17612065374851227,0.001886571990326047,0.1796012967824936,0.0,0.004292094148695469,0.004384535830467939,1.0100576877593994,0.6615581512451172,0.48943422734737396,0.26841604709625244,0.2751164436340332,0.7111917734146118,0.7030126452445984
1000,2,0.3478403091430664,0.1673973649740219,0.0023426287807524204,0.17020228505134583,0.0,0.003988725133240223,0.003909308463335037,0.9956415891647339,0.6695741415023804,0.48941820114851,0.26960211992263794,0.27561965584754944,0.716069221496582,0.6963818073272705
1050,2,0.3499436378479004,0.16832193732261658,0.0015357701340690255,0.17208927869796753,0.0,0.003938065376132727,0.004058568272739649,0.9821923971176147,0.6779613494873047,0.48859109729528427,0.26666685938835144,0.2743073105812073,0.7104008793830872,0.7029893398284912
1100,2,0.3405367434024811,0.1660507619380951,0.0015053190290927887,0.1663973331451416,0.0,0.003261677920818329,0.003321646945551038,0.9704830646514893,0.686761200428009,0.479963518679142,0.25753509998321533,0.25487443804740906,0.7095291018486023,0.6979154348373413
1150,3,0.3344101011753082,0.16168572008609772,0.0018818574026226997,0.16514815390110016,0.0,0.002818646840751171,0.0028757047839462757,0.9580823183059692,0.6962361335754395,0.4858078360557556,0.26906856894493103,0.257397323846817,0.7108017802238464,0.705963671207428
1200,3,0.32705986499786377,0.1601850688457489,0.0017273196717724204,0.1591765433549881,0.0,0.002977831522002816,0.002993145491927862,0.944901168346405,0.7059018611907959,0.48399224877357483,0.2653217315673828,0.2556888461112976,0.7056328654289246,0.7093255519866943
1250,3,0.3202419579029083,0.15797719359397888,0.0014120484702289104,0.1554776430130005,0.0,0.002643574494868517,0.002731484826654196,0.9318188428878784,0.7154985666275024,0.4767796918749809,0.2440648376941681,0.24961858987808228,0.6954684257507324,0.7179669141769409
1300,3,0.3269352614879608,0.15812882781028748,0.001291187945753336,0.16177985072135925,0.0,0.002873549470677972,0.002861844841390848,0.9215458631515503,0.7253391146659851,0.4870578721165657,0.2605764865875244,0.2710932791233063,0.7202416658401489,0.6963200569152832
1350,3,0.3201357126235962,0.15483835339546204,0.0016503301449120045,0.15813256800174713,0.0,0.0027139331214129925,0.0028005391359329224,0.9114797711372375,0.735309898853302,0.4809049069881439,0.2625798285007477,0.2490156590938568,0.7080973386764526,0.7039268016815186
1400,3,0.3263462781906128,0.1591222584247589,0.0014038635417819023,0.1600121557712555,0.0,0.0028921072371304035,0.0029158941470086575,0.9025959372520447,0.7447469234466553,0.4825160950422287,0.2567159831523895,0.2626011073589325,0.7116206884384155,0.6991266012191772
1450,3,0.32072943449020386,0.15617701411247253,0.0010911701247096062,0.15777166187763214,0.0,0.00285620940849185,0.0028333975933492184,0.8943765759468079,0.7547813057899475,0.480344258248806,0.255819171667099,0.25441086292266846,0.7151110768318176,0.6960359215736389
