step,epoch,recon,dyn,pred_recon,var,l1,anchor,anchor_pred,total,latent_std
50,1,0.5461812615394592,0.0030187040101736784,0.5560482740402222,0.0,0.244757741689682,0.29736748337745667,0.29120486974716187,1.6940653324127197,0.4659890830516815
100,1,0.3867305815219879,0.006743431091308594,0.37332484126091003,0.0,0.2628450393676758,0.33433887362480164,0.30476874113082886,1.4061692953109741,0.4689418077468872
150,1,0.33703404664993286,0.00857764482498169,0.32529446482658386,0.0,0.27387315034866333,0.3056703209877014,0.2709380090236664,1.247788429260254,0.452511191368103
200,1,0.31381040811538696,0.008924636989831924,0.29905831813812256,0.0,0.27749842405319214,0.3056516945362091,0.27099719643592834,1.1987197399139404,0.4523596465587616
250,1,0.3131844699382782,0.007589224260300398,0.29013925790786743,0.0,0.27946174144744873,0.3348158895969391,0.2978626489639282,1.2438709735870361,0.4505474269390106
300,1,0.29934489727020264,0.008192106150090694,0.2723850607872009,0.0,0.28061527013778687,0.32388120889663696,0.28741204738616943,1.1914958953857422,0.4569062888622284
350,1,0.2873849868774414,0.00789664126932621,0.2674131691455841,0.0,0.2816358804702759,0.29439035058021545,0.2624587118625641,1.1198254823684692,0.46181976795196533
400,1,0.26714494824409485,0.010184231214225292,0.2564338445663452,0.0,0.28229498863220215,0.29387423396110535,0.26330041885375977,1.0912200212478638,0.4724982678890228
450,1,0.26144129037857056,0.008427152410149574,0.2477741837501526,0.0,0.28147560358047485,0.23659299314022064,0.21260112524032593,0.9671182036399841,0.47647517919540405
500,1,0.26056596636772156,0.01378709264099598,0.25719892978668213,0.0,0.2778087854385376,0.14318066835403442,0.1301499903202057,0.805160403251648,0.49170228838920593
550,1,0.2638144791126251,0.01097978837788105,0.2664758861064911,0.0,0.2700827717781067,0.03246587514877319,0.032276786863803864,0.6062828898429871,0.5002738237380981
600,1,0.22362305223941803,0.009482193738222122,0.22790426015853882,0.0,0.26274415850639343,0.012051176279783249,0.013251403346657753,0.48657482862472534,0.49736034870147705
650,1,0.2172345072031021,0.007617061026394367,0.21987682580947876,0.0,0.2555561065673828,0.009586354717612267,0.010320988483726978,0.4648912847042084,0.4949476718902588
700,1,0.19318684935569763,0.005270895082503557,0.19557057321071625,0.0,0.2493179440498352,0.008352466858923435,0.008104943670332432,0.41073504090309143,0.49227967858314514
750,1,0.18950697779655457,0.003895235015079379,0.19260790944099426,0.0,0.24392277002334595,0.005947470664978027,0.006076237186789513,0.39827775955200195,0.4923613667488098
800,1,0.18890514969825745,0.0035172447096556425,0.19367700815200806,0.0,0.24101796746253967,0.006966558750718832,0.006837112829089165,0.4001440703868866,0.4909534454345703
850,1,0.1828525960445404,0.0023190004285424948,0.18508312106132507,0.0,0.2396824061870575,0.005239776335656643,0.005173536017537117,0.38090768456459045,0.49130356311798096
