step,epoch,recon,dyn,pred_recon,var,anchor,anchor_pred,total,latent_std
50,1,0.6407426595687866,0.008842377923429012,0.6421116590499878,0.017258405685424805,1.0571701526641846,1.0679960250854492,3.4341211318969727,0.2872943580150604
100,1,0.416460245847702,0.01245451532304287,0.4287841022014618,0.017245346680283546,0.9667778015136719,0.9689327478408813,2.810654640197754,0.31647253036499023
150,1,0.4378979206085205,0.022868463769555092,0.4350616931915283,0.011117189191281796,0.45926523208618164,0.4601146876811981,1.8263251781463623,0.3799152076244354
200,1,0.3793157935142517,0.006449490785598755,0.38302895426750183,0.008320467546582222,0.07500661164522171,0.07563408464193344,0.9277553558349609,0.3864781856536865
250,1,0.32546180486679077,0.004081299994140863,0.3256351351737976,0.008144148625433445,0.05737223103642464,0.05770733579993248,0.7784019708633423,0.3824951946735382
300,1,0.296644926071167,0.003936073277145624,0.2941352427005768,0.007745666895061731,0.0514070987701416,0.051873452961444855,0.7057424783706665,0.37917086482048035
350,1,0.25736337900161743,0.0027501441072672606,0.25873565673828125,0.007866057567298412,0.062121033668518066,0.06241316720843315,0.6512494683265686,0.3796933591365814
400,1,0.2543899416923523,0.003450775519013405,0.25319522619247437,0.007528863847255707,0.04770124703645706,0.04800137132406235,0.6142673492431641,0.3809334635734558
450,1,0.23182664811611176,0.0024973233230412006,0.2317694127559662,0.007403707597404718,0.04125517979264259,0.041434358805418015,0.5561866164207458,0.38298970460891724
500,1,0.21625521779060364,0.002161353826522827,0.21796543896198273,0.006395128555595875,0.04361112043261528,0.04368702694773674,0.5300752520561218,0.3824775516986847
550,2,0.22196829319000244,0.0020693675614893436,0.22399142384529114,0.007611110340803862,0.03995387628674507,0.040099527686834335,0.5356935858726501,0.38562068343162537
600,2,0.2074958086013794,0.0023840556386858225,0.20958516001701355,0.00656032282859087,0.037278950214385986,0.0372936949133873,0.5005979537963867,0.38470202684402466
650,2,0.20009304583072662,0.002026182133704424,0.20068785548210144,0.00785839930176735,0.03393179178237915,0.034065257757902145,0.47866255044937134,0.3776305913925171
700,2,0.19318577647209167,0.0018434952944517136,0.1945628523826599,0.00714508444070816,0.03699655458331108,0.03712361678481102,0.4708573520183563,0.38228949904441833
750,2,0.1878037303686142,0.0015647074906155467,0.18549981713294983,0.006541484501212835,0.03174412623047829,0.03181706741452217,0.444970965385437,0.37875130772590637
800,2,0.18199317157268524,0.0014006171841174364,0.1864023357629776,0.006971004884690046,0.028979724273085594,0.029070133343338966,0.43481698632240295,0.38374456763267517
850,2,0.17571261525154114,0.0014604247407987714,0.1790698617696762,0.007038156967610121,0.029194647446274757,0.02932559885084629,0.42180129885673523,0.3806871473789215
900,2,0.17490842938423157,0.0013832550030201674,0.17649218440055847,0.007159534376114607,0.030893532559275627,0.031022924929857254,0.42185986042022705,0.3768826723098755
950,2,0.1713719516992569,0.0013910569250583649,0.1742512285709381,0.00715660909190774,0.027712685987353325,0.02787088230252266,0.4097544252872467,0.3788992166519165
