step,epoch,total,recon,dyn,pred_recon,var,anchor,anchor_pred,a_v,a_omega,state_std,std0,std1,std2,std3
50,1,1.771549940109253,0.5924679040908813,0.003594534005969763,0.5987273454666138,0.0,0.28847235441207886,0.288287878036499,0.9632898569107056,0.9649671912193298,0.4537593796849251,0.20690694451332092,0.1954721212387085,0.741363525390625,0.6712949275970459
100,1,1.4190630912780762,0.3798017203807831,0.00525634502992034,0.3742668032646179,0.0,0.32996344566345215,0.32977476716041565,0.9574450850486755,0.91816645860672,0.46439314261078835,0.21875829994678497,0.22866439819335938,0.6878170371055603,0.7223328351974487
150,1,1.3094441890716553,0.3477069139480591,0.0034279311075806618,0.33090800046920776,0.0,0.31389284133911133,0.313508540391922,0.9864842295646667,0.8603231310844421,0.466313861310482,0.23243072628974915,0.21936875581741333,0.7156796455383301,0.6977763175964355
200,1,1.2308177947998047,0.32358941435813904,0.002684876322746277,0.30831730365753174,0.0,0.2981356978416443,0.29809045791625977,1.0327664613723755,0.8023938536643982,0.46306758001446724,0.21580685675144196,0.22062522172927856,0.6923270225524902,0.7235112190246582
250,1,1.1444896459579468,0.30543774366378784,0.002597179263830185,0.2850787043571472,0.0,0.2755531072616577,0.27582284808158875,1.0788860321044922,0.7522793412208557,0.46586792543530464,0.22296704351902008,0.2305089831352234,0.6961228251457214,0.7138728499412537
300,1,1.1520555019378662,0.2957323491573334,0.006870489567518234,0.2756229341030121,0.0,0.28689301013946533,0.28693675994873047,1.1190162897109985,0.7068266272544861,0.47336728125810623,0.24052441120147705,0.23642650246620178,0.7140286564826965,0.7024895548820496
350,1,1.1485813856124878,0.2900729179382324,0.0032745269127190113,0.2719365954399109,0.0,0.29134342074394226,0.2919539213180542,1.1527737379074097,0.6710909605026245,0.4747794456779957,0.2505990266799927,0.23250581324100494,0.7244433760643005,0.6915695667266846
400,2,1.0298094749450684,0.27081456780433655,0.004141191486269236,0.2622673213481903,0.0,0.2459525763988495,0.24663381278514862,1.1846938133239746,0.6452436447143555,0.4817090854048729,0.2622712552547455,0.2552030086517334,0.6974614262580872,0.7119006514549255
450,2,0.8305858969688416,0.2842639088630676,0.014246580190956593,0.2830365002155304,0.0,0.12451194226741791,0.12452690303325653,1.2102550268173218,0.6297774910926819,0.4875546544790268,0.2828282117843628,0.27442294359207153,0.7479574084281921,0.6450100541114807
500,2,0.5747487545013428,0.2519400119781494,0.009619180113077164,0.2523004412651062,0.0,0.030474424362182617,0.030414722859859467,1.255292296409607,0.6298960447311401,0.5028763860464096,0.2914845049381256,0.30772385001182556,0.7204614877700806,0.6918357014656067
