step,epoch,recon,dyn,pred_recon,var,l1,anchor,anchor_pred,total,latent_std
50,1,0.497741162776947,0.002890602918341756,0.5097432136535645,0.0,0.012966168113052845,0.2992848753929138,0.2992098927497864,1.6088827848434448,0.461575984954834
100,1,0.4009997844696045,0.0032287118956446648,0.38624900579452515,0.0,0.026123693212866783,0.28466469049453735,0.2841501533985138,1.359318494796753,0.46795186400413513
150,1,0.3525172472000122,0.002867661649361253,0.34708255529403687,0.0,0.03942220285534859,0.20761993527412415,0.2076241672039032,1.117750883102417,0.47691914439201355
200,1,0.3505427837371826,0.007283061742782593,0.345185250043869,0.0,0.04981257766485214,0.11990602314472198,0.12024538964033127,0.9432123303413391,0.5043454170227051
250,1,0.2972015142440796,0.005976872052997351,0.30201515555381775,0.0,0.043235890567302704,0.020305629819631577,0.02013067528605461,0.6456730961799622,0.500998854637146
300,1,0.25755658745765686,0.004870708100497723,0.2593279480934143,0.0,0.03242524340748787,0.014336653053760529,0.014138663187623024,0.550262987613678,0.4950926601886749
350,1,0.23669403791427612,0.004305045120418072,0.24055388569831848,0.0,0.026398630812764168,0.01086236909031868,0.01067156158387661,0.5031132698059082,0.4968723952770233
400,1,0.23076927661895752,0.002164079574868083,0.23391979932785034,0.0,0.024398842826485634,0.008922718465328217,0.008873263373970985,0.48467352986335754,0.4983097016811371
450,1,0.22173286974430084,0.002085407730191946,0.22560608386993408,0.0,0.024354124441742897,0.006415178067982197,0.006358413957059383,0.46222230792045593,0.4998731017112732
500,1,0.21278542280197144,0.0018147395458072424,0.2164093554019928,0.0,0.02373998425900936,0.005954856984317303,0.0059141842648386955,0.4429023265838623,0.49518561363220215
550,1,0.20069441199302673,0.0017217808635905385,0.2027324140071869,0.0,0.02496742270886898,0.005542164668440819,0.005535496864467859,0.4162512719631195,0.49464520812034607
600,1,0.1974211484193802,0.001694635720923543,0.20098911225795746,0.0,0.02571326307952404,0.0049013784155249596,0.004905808251351118,0.4099377989768982,0.49029994010925293
650,1,0.18666328489780426,0.0018443698063492775,0.1879945695400238,0.0,0.026059189811348915,0.004411228466778994,0.004403131548315287,0.38534262776374817,0.48829346895217896
700,1,0.19862350821495056,0.001947870128788054,0.20001405477523804,0.0,0.02766558900475502,0.005581402685493231,0.005565369501709938,0.4117598533630371,0.4881771504878998
750,1,0.18351542949676514,0.001488863374106586,0.18643593788146973,0.0,0.028529580682516098,0.003498540259897709,0.0035229602362960577,0.37849023938179016,0.4865548014640808
800,1,0.17987088859081268,0.001478358288295567,0.18274424970149994,0.0,0.029373236000537872,0.0033406936563551426,0.0033539277501404285,0.37081748247146606,0.48925110697746277
850,1,0.18518130481243134,0.0014277484733611345,0.1829027235507965,0.0,0.030111461877822876,0.002956454176455736,0.0029542376287281513,0.37545257806777954,0.4891813397407532
900,1,0.17549455165863037,0.0011447591241449118,0.17663870751857758,0.0,0.030358370393514633,0.002706747967749834,0.0027370089665055275,0.35875213146209717,0.4841097891330719
950,1,0.16986556351184845,0.0011687325313687325,0.1723385751247406,0.0,0.03073679469525814,0.002450369531288743,0.0024597514420747757,0.34831371903419495,0.4830583333969116
1000,1,0.1680734008550644,0.0011141063878312707,0.1664925515651703,0.0,0.03037969209253788,0.002583196386694908,0.002609847579151392,0.34090349078178406,0.4825429916381836
1050,1,0.16628824174404144,0.0010686212917789817,0.17055746912956238,0.0,0.030512303113937378,0.0024829800240695477,0.002491073217242956,0.34291893243789673,0.4814298748970032
1100,1,0.16579367220401764,0.0008780079078860581,0.16989383101463318,0.0,0.03199480473995209,0.0022157640196383,0.0022415919229388237,0.34105485677719116,0.48494431376457214
1150,1,0.16528041660785675,0.0010641822591423988,0.17115730047225952,0.0,0.03246833384037018,0.0020003551617264748,0.0019999626092612743,0.34153464436531067,0.47497016191482544
1200,1,0.15866170823574066,0.0009117797017097473,0.1603323072195053,0.0,0.033154044300317764,0.0020818193443119526,0.0020891556050628424,0.3241099417209625,0.4815494418144226
