step,epoch,recon,dyn,pred_recon,var,l1,anchor,anchor_pred,total,latent_std
50,1,0.5706193447113037,0.0030118708964437246,0.5816924571990967,0.0,0.011101160198450089,0.2916780412197113,0.2916172444820404,1.7386300563812256,0.4590066075325012
100,1,0.3870823383331299,0.006367355585098267,0.37895771861076355,0.0,0.022056838497519493,0.31860852241516113,0.3185121417045593,1.4095501899719238,0.47007453441619873
150,1,0.3548036515712738,0.005209656432271004,0.33988210558891296,0.0,0.03208661451935768,0.30605077743530273,0.3056575655937195,1.3116357326507568,0.47405481338500977
200,1,0.326149582862854,0.0034079879987984896,0.30480754375457764,0.0,0.04444178566336632,0.30239444971084595,0.3020358085632324,1.238839864730835,0.46680304408073425
250,1,0.30252233147621155,0.009205780923366547,0.2845388352870941,0.0,0.055029820650815964,0.2940853536128998,0.29357802867889404,1.1839854717254639,0.4632531702518463
300,1,0.2992702126502991,0.0027242363430559635,0.2786043882369995,0.0,0.06199073791503906,0.2529645264148712,0.2531399726867676,1.0867652893066406,0.4757661819458008
350,1,0.2864099144935608,0.0037154515739530325,0.27042728662490845,0.0,0.06748352944850922,0.29130786657333374,0.2920874357223511,1.1440154314041138,0.47395801544189453
400,1,0.2769571542739868,0.005521915853023529,0.26148295402526855,0.0,0.07297200709581375,0.22529718279838562,0.22587057948112488,0.9952027201652527,0.4774678349494934
450,1,0.29892441630363464,0.013245675712823868,0.28688284754753113,0.0,0.07406044006347656,0.1924663484096527,0.19268594682216644,0.9842792749404907,0.48601463437080383
500,1,0.2741130590438843,0.01793694868683815,0.2665713429450989,0.0,0.06370071321725845,0.08152496814727783,0.0813651978969574,0.7215752601623535,0.49995097517967224
550,1,0.2522846758365631,0.0056463200598955154,0.2511206865310669,0.0,0.05732952430844307,0.016275150701403618,0.01623651385307312,0.541620671749115,0.4938125014305115
600,1,0.21771015226840973,0.003627064172178507,0.22358590364456177,0.0,0.054014693945646286,0.008825775235891342,0.008877014741301537,0.4626798927783966,0.4991661608219147
650,1,0.20684528350830078,0.0034869094379246235,0.21038183569908142,0.0,0.05040789395570755,0.0068555474281311035,0.00685376999899745,0.4344737231731415,0.4949091076850891
700,1,0.20304790139198303,0.0034784292802214622,0.20626871287822723,0.0,0.04863159731030464,0.005963636562228203,0.006030905991792679,0.42483821511268616,0.49396246671676636
750,1,0.194954052567482,0.0023990534245967865,0.19560091197490692,0.0,0.0452885627746582,0.005637293681502342,0.005750799085944891,0.4043874144554138,0.49251171946525574
800,1,0.19015324115753174,0.002463258570060134,0.18957960605621338,0.0,0.04276349022984505,0.005596577655524015,0.005706323776394129,0.39354175329208374,0.4956660270690918
850,1,0.18620160222053528,0.00222965469583869,0.18712511658668518,0.0,0.04093922674655914,0.004917043261229992,0.005014783702790737,0.38552916049957275,0.4881995916366577
900,1,0.18404224514961243,0.002153004752472043,0.18254859745502472,0.0,0.0412328839302063,0.004021686036139727,0.00409523444250226,0.3769020140171051,0.488803893327713
950,1,0.1753036230802536,0.00214596139267087,0.17630904912948608,0.0,0.040720097720623016,0.004146517254412174,0.0042193285189569,0.3621651828289032,0.4850773811340332
1000,1,0.17728173732757568,0.0016324903117492795,0.17843478918075562,0.0,0.041431400924921036,0.004107275512069464,0.004091058857738972,0.3655887842178345,0.4920639395713806
1050,1,0.17236624658107758,0.0016989526338875294,0.173169806599617,0.0,0.03998812660574913,0.003567781997844577,0.003615268738940358,0.3544580638408661,0.48395153880119324
1100,1,0.16867218911647797,0.0016041253693401814,0.16895045340061188,0.0,0.03919922932982445,0.0027647102251648903,0.002831042278558016,0.3448617160320282,0.48184797167778015
1150,1,0.1708262860774994,0.0016979589127004147,0.17192408442497253,0.0,0.03867224603891373,0.00271079083904624,0.002719414420425892,0.3499172031879425,0.4824437201023102
1200,1,0.17134474217891693,0.0014057563384994864,0.1712021827697754,0.0,0.03703043982386589,0.0032732123509049416,0.0033140608575195074,0.3505769968032837,0.48480841517448425
1250,1,0.16373121738433838,0.0015234757447615266,0.16422438621520996,0.0,0.03652263432741165,0.002756553702056408,0.002742054872214794,0.3350142240524292,0.4844108521938324
1300,1,0.1679939180612564,0.00126278109382838,0.1672014594078064,0.0,0.035893943160772324,0.002712455578148365,0.0026703313924372196,0.3418768048286438,0.48364683985710144
1350,1,0.16150622069835663,0.001579945906996727,0.16124050319194794,0.0,0.034565046429634094,0.002438124967738986,0.0024305148981511593,0.32922986149787903,0.47990262508392334
1400,2,0.15938909351825714,0.0013862138148397207,0.15824976563453674,0.0,0.03359613195061684,0.0023372278083115816,0.0023677535355091095,0.3237636387348175,0.48193520307540894
1450,2,0.15220345556735992,0.0012189343106001616,0.15634630620479584,0.0,0.03454416245222092,0.0018869037739932537,0.0018624844960868359,0.3135526180267334,0.4792979061603546
1500,2,0.15375083684921265,0.0011019872035831213,0.15352272987365723,0.0,0.03498879447579384,0.0024031680077314377,0.002453929278999567,0.31326761841773987,0.479096919298172
1550,2,0.15766696631908417,0.0013417858863249421,0.15385347604751587,0.0,0.03516176715493202,0.0020995736122131348,0.0021188585087656975,0.31711581349372864,0.4823470413684845
1600,2,0.15526387095451355,0.0013790758093819022,0.15544141829013824,0.0,0.03574163839221001,0.002104699146002531,0.0021176468580961227,0.31634244322776794,0.48350247740745544
1650,2,0.15335823595523834,0.0014916365034878254,0.15652738511562347,0.0,0.03621868044137955,0.0018254757160320878,0.0018427452305331826,0.3150816857814789,0.47859108448028564
1700,2,0.15363740921020508,0.0012995456345379353,0.1523396372795105,0.0,0.03546782210469246,0.0017038160003721714,0.0017402505036443472,0.3107561469078064,0.4749547839164734
1750,2,0.14676687121391296,0.001232723705470562,0.14910538494586945,0.0,0.036300502717494965,0.0018613531719893217,0.0018667224794626236,0.300869345664978,0.4771374762058258
1800,2,0.14981387555599213,0.0011681553442031145,0.1520826369524002,0.0,0.03600599989295006,0.0015721858944743872,0.0015995237044990063,0.30627238750457764,0.4788055419921875
1850,2,0.15434786677360535,0.00121278443839401,0.1530778557062149,0.0,0.036082129925489426,0.0017127871979027987,0.0017215055413544178,0.3121089041233063,0.48231667280197144
1900,2,0.152048259973526,0.0012850314378738403,0.1550755798816681,0.0,0.03697429969906807,0.001910940743982792,0.0019220008980482817,0.31227877736091614,0.48264092206954956
1950,2,0.14767999947071075,0.0009667013073340058,0.14784157276153564,0.0,0.03764057904481888,0.0015462329611182213,0.0015487037599086761,0.2996208667755127,0.47874879837036133
2000,2,0.14646050333976746,0.001078679459169507,0.1498122364282608,0.0,0.037991445511579514,0.0015384547878056765,0.0015339915407821536,0.30046185851097107,0.4777325689792633
2050,2,0.1437472701072693,0.0008683987543918192,0.14610397815704346,0.0,0.03789638355374336,0.0015679060015827417,0.0015533557161688805,0.29387879371643066,0.47782641649246216
2100,2,0.14268448948860168,0.0009109125821851194,0.1454346925020218,0.0,0.03766511753201485,0.001576445996761322,0.0015655215829610825,0.2922097146511078,0.47584646940231323
2150,2,0.14491449296474457,0.0008902900153771043,0.1421566903591156,0.0,0.03821614384651184,0.0013117014896124601,0.0013332364615052938,0.2906446158885956,0.4755972623825073
2200,2,0.1408364325761795,0.0009367151651531458,0.14335186779499054,0.0,0.03818553313612938,0.001278996467590332,0.0012751519680023193,0.287717342376709,0.4767831563949585
2250,2,0.14913161098957062,0.001015656627714634,0.1470741480588913,0.0,0.03813942149281502,0.0013893134891986847,0.0013826796784996986,0.3000315725803375,0.4807996153831482
2300,2,0.14282576739788055,0.0011704061180353165,0.14178885519504547,0.0,0.039276670664548874,0.0015008127084001899,0.001505657797679305,0.2888307571411133,0.47892895340919495
2350,2,0.13913454115390778,0.0010535974288359284,0.1421394944190979,0.0,0.03933554142713547,0.0013684621080756187,0.0013594169868156314,0.28509485721588135,0.47668564319610596
2400,2,0.13696953654289246,0.0008249623351730406,0.14060401916503906,0.0,0.03895388916134834,0.0015067353378981352,0.0015020209830254316,0.2814462184906006,0.4784473776817322
2450,2,0.13841566443443298,0.0010535981273278594,0.13916480541229248,0.0,0.0389687605202198,0.0015517009887844324,0.0015439772978425026,0.2817687392234802,0.4733050465583801
2500,2,0.13964883983135223,0.0010109427385032177,0.138385608792305,0.0,0.03913257643580437,0.0014929170720279217,0.0014767444226890802,0.28205418586730957,0.47290992736816406
