step,epoch,total,recon,dyn,pred_recon,var,anchor,anchor_pred,a_v,a_omega,state_std,std0,std1,std2,std3
50,1,1.7997300624847412,0.5267189145088196,0.03239518776535988,0.5438064336776733,0.0,0.3481954336166382,0.3486140966415405,0.9607745409011841,0.9538041949272156,0.4542873315513134,0.19996555149555206,0.20634034276008606,0.7524557709693909,0.6583876609802246
100,1,1.5225954055786133,0.3998606503009796,0.02836303785443306,0.3828074038028717,0.0,0.3561791181564331,0.3553851246833801,0.9325282573699951,0.8897375464439392,0.45483191683888435,0.19321309030056,0.21029242873191833,0.6926174759864807,0.7232046723365784
150,2,1.3928816318511963,0.39606815576553345,0.028745677322149277,0.36151227355003357,0.0,0.3038606643676758,0.3026948571205139,0.9459087252616882,0.8346720337867737,0.45886191353201866,0.20375241339206696,0.2159689962863922,0.7172080278396606,0.6985182166099548
200,2,1.3007675409317017,0.4107999801635742,0.027531370520591736,0.36039552092552185,0.0,0.2505671977996826,0.25147342681884766,0.9202726483345032,0.7965776920318604,0.478669922798872,0.24351491034030914,0.2557300627231598,0.70978844165802,0.705646276473999
250,2,0.8251726627349854,0.3379545211791992,0.04255115985870361,0.3411170244216919,0.0,0.05122504383325577,0.05232487991452217,0.8844903111457825,0.7822904586791992,0.5037188455462456,0.3082905411720276,0.29049232602119446,0.7100884318351746,0.7060040831565857
300,3,0.6039649248123169,0.2792242169380188,0.021228622645139694,0.2789320945739746,0.0,0.011938663199543953,0.012641316279768944,0.9360491633415222,0.7870466709136963,0.5007757321000099,0.29394564032554626,0.29490143060684204,0.7333112359046936,0.6809446215629578
350,3,0.537132203578949,0.24977606534957886,0.013246986083686352,0.2572689354419708,0.0,0.008135323412716389,0.00870487466454506,0.9764223694801331,0.7934788465499878,0.5002461969852448,0.2924623489379883,0.29543375968933105,0.7176685333251953,0.6954201459884644
400,3,0.4839494526386261,0.2241050899028778,0.017068544402718544,0.22910448908805847,0.0,0.006448856554925442,0.007222457323223352,0.991489052772522,0.8005768656730652,0.49864236265420914,0.2799886167049408,0.30304425954818726,0.6859093308448792,0.7256272435188293
450,4,0.4642879068851471,0.22146983444690704,0.006057422142475843,0.22411641478538513,0.0,0.006034991703927517,0.006609220989048481,0.9948107004165649,0.8076353669166565,0.49613960832357407,0.29556339979171753,0.27623823285102844,0.6903412342071533,0.722415566444397
500,4,0.4562239646911621,0.2142246812582016,0.017468955367803574,0.21197745203971863,0.0,0.0058624218218028545,0.006690451875329018,0.9916390180587769,0.8151623010635376,0.491994746029377,0.2770688533782959,0.28008660674095154,0.7051001787185669,0.7057233452796936
550,5,0.4305804669857025,0.209009051322937,0.00912773609161377,0.2026444971561432,0.0,0.004666004329919815,0.005133177153766155,0.9850739240646362,0.8225903511047363,0.49032409489154816,0.27900707721710205,0.2715238332748413,0.6804511547088623,0.730314314365387
600,5,0.4112943112850189,0.1920536309480667,0.013348915614187717,0.19570881128311157,0.0,0.0047827186062932014,0.0054002427496016026,0.9727088212966919,0.8303494453430176,0.4934617877006531,0.28172898292541504,0.2788236737251282,0.6983101963996887,0.7149842977523804
650,5,0.41568586230278015,0.1981244683265686,0.009814565069973469,0.1987357884645462,0.0,0.004309237468987703,0.004701809957623482,0.9663777351379395,0.8384384512901306,0.49002399295568466,0.2783955931663513,0.2733365595340729,0.7226875424385071,0.6856762766838074
700,6,0.3909324109554291,0.1884128302335739,0.005417895503342152,0.18863779306411743,0.0,0.004006673116236925,0.004457192029803991,0.9581050872802734,0.8464180827140808,0.494771771132946,0.27492058277130127,0.28752145171165466,0.7219935059547424,0.6946515440940857
750,6,0.3849198520183563,0.18239641189575195,0.011399134062230587,0.1831858903169632,0.0,0.003802996827289462,0.004135441966354847,0.9480464458465576,0.8545572757720947,0.4880206435918808,0.2712661623954773,0.2664484977722168,0.7007854580879211,0.713582456111908
800,6,0.38150453567504883,0.18165388703346252,0.01058985199779272,0.18215638399124146,0.0,0.003420260502025485,0.003684121184051037,0.9387866258621216,0.8627527356147766,0.49191951751708984,0.2696530818939209,0.2824816107749939,0.7007754445075989,0.7147679328918457
850,7,0.3628951609134674,0.17329466342926025,0.00794832594692707,0.17516465485095978,0.0,0.0031476360745728016,0.0033398838713765144,0.9289750456809998,0.8706632852554321,0.4864138141274452,0.26959484815597534,0.26126036047935486,0.6777154803276062,0.7370845675468445
900,7,0.35948947072029114,0.17415550351142883,0.005436256527900696,0.17291854321956635,0.0,0.003352945204824209,0.0036262169014662504,0.9167183041572571,0.8783127069473267,0.4883654937148094,0.27645331621170044,0.2618546187877655,0.6885285973548889,0.7266254425048828
950,8,0.3483782410621643,0.16642719507217407,0.007544930092990398,0.1688447743654251,0.0,0.0027226414531469345,0.0028386893682181835,0.9076954126358032,0.8862785696983337,0.48595306277275085,0.2650388181209564,0.2625912129878998,0.6980855464935303,0.7180966734886169
1000,8,0.3424210846424103,0.16628891229629517,0.003921999596059322,0.16600486636161804,0.0,0.0030330009758472443,0.0031722653657197952,0.8976583480834961,0.893699586391449,0.4852709397673607,0.26852256059646606,0.259880393743515,0.7072349786758423,0.7054458260536194
1050,8,0.35030317306518555,0.17040863633155823,0.0058221155777573586,0.1694430708885193,0.0,0.0022697816602885723,0.002359572798013687,0.8873236179351807,0.9016247987747192,0.4826714023947716,0.2566376328468323,0.261725515127182,0.6874327063560486,0.7248897552490234
1100,9,0.3284129500389099,0.16080549359321594,0.002537205582484603,0.16035911440849304,0.0,0.0022593121975660324,0.002451837994158268,0.8814001083374023,0.9083616733551025,0.484160415828228,0.26731735467910767,0.258619099855423,0.7080342769622803,0.7026709318161011
1150,9,0.3282008171081543,0.15778440237045288,0.006349509581923485,0.15849262475967407,0.0,0.0026823244988918304,0.0028919707983732224,0.8730835914611816,0.9154407382011414,0.4845477044582367,0.259705126285553,0.263424277305603,0.7051795125007629,0.7098819017410278
1200,9,0.3325645327568054,0.16213366389274597,0.006766390986740589,0.15888795256614685,0.0,0.0023523615673184395,0.002424173289909959,0.8657179474830627,0.9217281937599182,0.4790186509490013,0.24878838658332825,0.25202280282974243,0.7328230738639832,0.6824403405189514
1250,10,0.3154563903808594,0.15453903377056122,0.003718472318723798,0.152609184384346,0.0,0.002220364287495613,0.0023693323601037264,0.8579520583152771,0.9272716641426086,0.4817550927400589,0.2539828419685364,0.26031064987182617,0.7173006534576416,0.6954262256622314
1300,10,0.31565290689468384,0.15268829464912415,0.003734070807695389,0.1548732966184616,0.0,0.002102681901305914,0.002254589693620801,0.8510496020317078,0.9329257607460022,0.48324429243803024,0.25257179141044617,0.26493382453918457,0.7201686501502991,0.6953029036521912
1350,10,0.31891652941703796,0.15775547921657562,0.0016007459489628673,0.15548279881477356,0.0,0.001964257564395666,0.0021132531110197306,0.8449427485466003,0.9385069608688354,0.4833249971270561,0.23941314220428467,0.27631381154060364,0.7108901739120483,0.7066828608512878
1400,11,0.31601816415786743,0.1521061807870865,0.004841745365411043,0.15398111939430237,0.0,0.002495624590665102,0.002593474229797721,0.8391200304031372,0.9434159994125366,0.4848039746284485,0.2547646164894104,0.2682574391365051,0.7034174203872681,0.7127764225006104
1450,11,0.311739981174469,0.15406274795532227,0.0038859336636960506,0.15033717453479767,0.0,0.001678266329690814,0.0017758545000106096,0.8328709006309509,0.9481855034828186,0.47854020446538925,0.24761950969696045,0.2500990331172943,0.71653813123703,0.6999041438102722
1500,12,0.3114604353904724,0.15379048883914948,0.0027273206505924463,0.1516958475112915,0.0,0.0015991546679288149,0.0016476123128086329,0.8283876180648804,0.9524339437484741,0.4820834919810295,0.2576516568660736,0.25916826725006104,0.714658796787262,0.6968552470207214
1550,12,0.2966787815093994,0.14382292330265045,0.0051306807436048985,0.14427560567855835,0.0,0.001682674279436469,0.001766876084730029,0.8262856006622314,0.9564129114151001,0.4761323072016239,0.24907054007053375,0.24005663394927979,0.6902168393135071,0.725185215473175
1600,12,0.30317163467407227,0.14752280712127686,0.0055996873416006565,0.1467718482017517,0.0,0.0015885569155216217,0.0016887553501874208,0.8236250877380371,0.9596989154815674,0.47611719742417336,0.24821457266807556,0.24945245683193207,0.7136192917823792,0.6931824684143066
1650,13,0.30170369148254395,0.1480000615119934,0.0030601872131228447,0.14696021378040314,0.0,0.0018147248774766922,0.0018684761598706245,0.8193293213844299,0.9624556303024292,0.4756622798740864,0.24343179166316986,0.252318412065506,0.6948041915893555,0.7120947241783142
1700,13,0.3035779595375061,0.14434540271759033,0.007280274759978056,0.14893710613250732,0.0,0.0014831816079095006,0.0015319930389523506,0.8144659399986267,0.9651896357536316,0.4763822592794895,0.247140571475029,0.24569526314735413,0.7151270508766174,0.6975661516189575
1750,13,0.3008749186992645,0.14472241699695587,0.007407276891171932,0.1459500789642334,0.0,0.0013577163917943835,0.0014374280581250787,0.8098514676094055,0.9682069420814514,0.4786641113460064,0.2511898875236511,0.24841217696666718,0.7113328576087952,0.7037215232849121
1800,14,0.29537102580070496,0.14239700138568878,0.00673541147261858,0.14306379854679108,0.0,0.0015397996176034212,0.0016350188525393605,0.8068901300430298,0.9705658555030823,0.47688451781868935,0.24702607095241547,0.25081679224967957,0.7048895359039307,0.7048056721687317
1850,14,0.29947081208229065,0.1472024917602539,0.002491813153028488,0.14726018905639648,0.0,0.001245344989001751,0.0012709518196061254,0.8048797845840454,0.9727091789245605,0.4741872660815716,0.23638004064559937,0.24701742827892303,0.6947750449180603,0.7185765504837036
1900,15,0.2915537357330322,0.14167289435863495,0.003261385252699256,0.14336305856704712,0.0,0.0015975929563865066,0.0016587893478572369,0.8035517334938049,0.9727293848991394,0.4815938323736191,0.2576620876789093,0.2523817718029022,0.6954363584518433,0.7208951115608215
1950,15,0.2818932831287384,0.1380603313446045,0.0021899112034589052,0.13929149508476257,0.0,0.0011528105242177844,0.0011987246107310057,0.8003250956535339,0.9740821719169617,0.4692864827811718,0.237827867269516,0.22549952566623688,0.7282508015632629,0.6855677366256714
